"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00413133","2018-04-13","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  289",",,7","   89",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-14","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  167",",,7","   33",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-15","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  183",",,7","   28",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-16","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  267",",,7","   28",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-17","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  289",",,7","  144",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-18","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  261",",,7","   83",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-19","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  211",",,7","   83",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-20","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  211",",,7","   94",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-21","32.5338","-96.6608","143.3","FERRIS, TX US","  163",",,7,0700",,,,,"  178",",,7","  111",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-22","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  200",",,7","   94",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-23","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  244",",,7","   94",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-24","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  278",",,7","  106",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-25","32.5338","-96.6608","143.3","FERRIS, TX US","   15",",,7,0700",,,,,"  200",",,7","   56",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-26","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  233",",,7","   67",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-27","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  267",",,7","   89",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-28","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  294",",,7","  122",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-29","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  294",",,7","  128",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-04-30","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  278",",,7","  128",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-05-01","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  267",",,7","  194",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-05-02","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  300",",,7","  217",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-05-03","32.5338","-96.6608","143.3","FERRIS, TX US","  325",",,7,0700",,,,,"  244",",,7","  183",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-05-04","32.5338","-96.6608","143.3","FERRIS, TX US","  130",",,7,0700",,,,,"  211",",,7","  150",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-05-05","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  278",",,7","  117",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-05-06","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  306",",,7","  139",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-05-07","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  322",",,7","  139",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,
"USC00413133","2018-05-08","32.5338","-96.6608","143.3","FERRIS, TX US","    0",",,7,0700",,,,,"  306",",,7","  167",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,
