"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00388426","2018-04-06","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  206",",,7","   44",",,7",,,,,"   44",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-07","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  244",",,7","   44",",,7",,,,,"  178",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-08","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","  229",",,7,0600",,,,,"  233",",,7","   50",",,7",,,,,"   50",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-09","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","   38",",,7,0600",,,,,"  150",",,7","   44",",,7",,,,,"   83",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-11","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US",,,,,,,"  144",",,7","   33",",,7","    2",",,7","   89",",,7","   39",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-12","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  211",",,7","   39",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-13","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  239",",,7","  106",",,7",,,,,"  217",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-14","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  256",",,7","  128",",,7",,,,,"  128",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-15","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  278",",,7","  128",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-16","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","  218",",,7,0600",,,,,"  267",",,7","   83",",,7",,,,,"   83",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-17","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  161",",,7","   17",",,7",,,,,"   22",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-18","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  222",",,7",,,,,,,"  128",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-19","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  300",",,7","  122",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-20","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  278",",,7","   78",",,7",,,,,"   78",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-21","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  206",",,7","   50",",,7",,,,,"   50",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-22","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  222",",,7","   50",",,7",,,,,"  128",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-23","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","   25",",,7,0600",,,,,"  233",",,7","  128",",,7",,,,,"  161",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-26","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US",,,,,,,"  267",",,7","  122",",,7","    3",",,7","  483",",,7","  122",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-27","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","   89",",,7,0600",,,,,"  256",",,7","  122",",,7",,,,,"  161",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-28","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  239",",,7","  111",",,7",,,,,"  111",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-29","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  272",",,7","  106",",,7",,,,,"  117",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00388426","2018-04-30","33.0366","-80.2325","19.8","SUMMERVILLE 4 W, SC US","    0",",,7,0600",,,,,"  228",",,7","   50",",,7",,,,,"   50",",,7,0600",,,,,,,,,,,,,,,,,,
