"USC00404946","2018-05-03","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  278",",,7","   78",",,7",,,,,,,"   38",",,7,0730",,,,,,,,,,,"  128",",,7,0730","   32",",,7","  200",",,7",,,,,"  267",",,7",,,,
"USC00404946","2018-05-04","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","  128",",,7",,,,,,,"   56",",,7,0730",,,,,,,,,,,"  156",",,7,0730","   31",",,7","  211",",,7",,,,,"  278",",,7",,,,
"USC00404946","2018-05-05","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","  156",",,7",,,,,,,"   56",",,7,0730",,,,,,,,,,,"  156",",,7,0730","   48",",,7","  211",",,7",,,,,"  278",",,7",,,,
"USC00404946","2018-05-06","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","   58",",,7,0730","    0",",,7,0730","    0",",,7,0730","  267",",,7","  156",",,7",,,,,,,"   36",",,7,0730",,,,,,,,,,,"  156",",,7,0730","   37",",,7","  211",",,7",,,,,"  261",",,7",,,,
"USC00404946","2018-05-07","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  267",",,7","  156",",,7",,,,,,,"   51",",,7,0730",,,,,,,,,,,"  156",",,7,0730","   42",",,7","  222",",,7",,,,,"  272",",,7",,,,
"USC00404946","2018-05-08","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  267",",,7","  128",",,7",,,,,,,"   66",",,7,0730",,,,,,,,,,,"  128",",,7,0730","   45",",,7","  206",",,7",,,,,"  261",",,7",,,,
"USC00404946","2018-05-09","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  272",",,7","  128",",,7",,,,,,,"   58",",,7,0730",,,,,,,,,,,"  144",",,7,0730","   45",",,7","  211",",,7",,,,,"  278",",,7",,,,
"USC00404946","2018-05-10","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","  144",",,7",,,,,,,"   71",",,7,0730",,,,,,,,,,,"  150",",,7,0730","   56",",,7","  228",",,7",,,,,"  289",",,7",,,,
"USC00404946","2018-05-11","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  300",",,7","  150",",,7",,,,,,,"   74",",,7,0730",,,,,,,,,,,"  211",",,7,0730","   32",",,7","  244",",,7",,,,,"  294",",,7",,,,
"USC00404946","2018-05-12","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","  167",",,7",,,,,,,"   79",",,7,0730",,,,,,,,,,,"  167",",,7,0730","   64",",,7","  239",",,7",,,,,"  294",",,7",,,,
"USC00404946","2018-05-13","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","  167",",,7",,,,,,,"   64",",,7,0730",,,,,,,,,,,"  178",",,7,0730","   48",",,7","  250",",,7",,,,,"  300",",,7",,,,
"USC00404946","2018-05-14","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","  178",",,7",,,,,,,"   74",",,7,0730",,,,,,,,,,,"  178",",,7,0730","   55",",,7","  267",",,7",,,,,"  311",",,7",,,,
"USC00404946","2018-05-15","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  339",",,7","  156",",,7",,,,,,,"   81",",,7,0730",,,,,,,,,,,"  156",",,7,0730","   48",",,7","  267",",,7",,,,,"  322",",,7",,,,
"USC00404946","2018-05-16","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","  156",",,7",,,,,,,"   61",",,7,0730",,,,,,,,,,,"  200",",,7,0730","   42",",,7","  278",",,7",,,,,"  322",",,7",,,,
"USC00404946","2018-05-17","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  300",",,7","  194",",,7",,,,,,,"   53",",,7,0730",,,,,,,,,,,"  194",",,7,0730","   48",",,7","  267",",,7",,,,,"  311",",,7",,,,
"USC00404946","2018-05-18","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","  194",",,7",,,,,,,"   66",",,7,0730",,,,,,,,,,,"  211",",,7,0730","   53",",,7","  272",",,7",,,,,"  322",",,7",,,,
