"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00054737","2018-07-05","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  127",",,W",,,"  322",",,W","  228",",,W","   25",",,W",,," 1627",",,W",,,,,"  300",",,W","  240",",,W","   72",",,W","   85",",,W",,,,,,,,
"USW00054737","2018-07-06","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    5",",,W",,,"  294",",,W","  194",",,W","   39",",,W",,," 1643",",,W",,,,,"   20",",,W","  350",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00054737","2018-07-07","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  261",",,W","  150",",,W","   29",",,W",,," 0750",",,W",,,,,"   80",",,W","   70",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00054737","2018-07-08","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  289",",,W","  122",",,W","   12",",,W",,," 1123",",,W",,,,,"  120",",,W","  160",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00054737","2018-07-09","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  306",",,W","  144",",,W","   16",",,W",,," 1647",",,W",,,,,"  290",",,W","  290",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00054737","2018-07-10","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  339",",,W","  178",",,W","   31",",,W",,," 1536",",,W",,,,,"  290",",,W","  280",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00054737","2018-07-11","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  311",",,W","  206",",,W","   36",",,W",,," 1416",",,W",,,,,"  350",",,W","   20",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00054737","2018-07-12","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  311",",,W","  156",",,W","   20",",,W",,," 2147",",,W",,,,,"  170",",,W","  170",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00054737","2018-07-13","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  306",",,W","  189",",,W","   18",",,W",,," 1229",",,W",,,,,"  140",",,W","  200",",,W","   54",",,W","   72",",,W",,,,,,,,
"USW00054737","2018-07-14","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  328",",,W","  178",",,W","   23",",,W",,," 1440",",,W",,,,,"  230",",,W","  230",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00054737","2018-07-15","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","   48",",,W",,,"  294",",,W","  211",",,W","   13",",,W",,," 0920",",,W",,,,,"   20",",,W","   20",",,W","   76",",,W","   94",",,W",,,,,,,,
"USW00054737","2018-07-16","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  350",",,W","  211",",,W","   22",",,W",,," 1707",",,W",,,,,"  200",",,W","  210",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00054737","2018-07-17","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","   43",",,W",,,"  317",",,W","  217",",,W","   25",",,W",,," 1301",",,W",,,,,"  310",",,W","  310",",,W","  112",",,W","  148",",,W",,,,,,,,
"USW00054737","2018-07-18","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  300",",,W","  183",",,W","   34",",,W",,," 1128",",,W",,,,,"   20",",,W","   40",",,W","   76",",,W","  107",",,W",,,,,,,,
"USW00054737","2018-07-19","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  294",",,W","  150",",,W","   17",",,W",,," 1343",",,W",,,,,"  310",",,W","  320",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054737","2018-07-20","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  306",",,W","  167",",,W","   34",",,W",,," 1416",",,W",,,,,"  150",",,W","  140",",,W","   72",",,W","  125",",,W",,,,,,,,
"USW00054737","2018-07-21","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  340",",,W",,,"  228",",,W","  167",",,W","   52",",,W",,," 1859",",,W",,,,,"   60",",,W","   70",",,W","  103",",,W","  134",",,W",,,,,,,,
"USW00054737","2018-07-22","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  323",",,W",,,"  261",",,W","  183",",,W","   35",",,W",,," 0015",",,W",,,,,"   40",",,W","   50",",,W","   81",",,W","  107",",,W",,,,,,,,
"USW00054737","2018-07-23","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  630",",,W",,,"  294",",,W","  228",",,W","   44",",,W",,," 1218",",,W",,,,,"  140",",,W","  140",",,W","   98",",,W","  134",",,W",,,,,,,,
"USW00054737","2018-07-24","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  259",",,W",,,"  278",",,W","  233",",,W","   48",",,W",,," 1145",",,W",,,,,"  180",",,W","  180",",,W","  112",",,W","  148",",,W",,,,,,,,
"USW00054737","2018-07-25","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  368",",,W",,,"  278",",,W","  217",",,W","   38",",,W",,," 0110",",,W",,,,,"  130",",,W","  140",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00054737","2018-07-26","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  306",",,W","  211",",,W","   23",",,W",,," 1133",",,W",,,,,"  250",",,W","  290",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00054737","2018-07-27","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  102",",,W",,,"  311",",,W","  194",",,W","   16",",,W",,," 1737",",,W",,,,,"  200",",,W","  200",",,W","   76",",,W","  107",",,W",,,,,,,,
"USW00054737","2018-07-28","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  289",",,W","  189",",,W","   21",",,W",,," 1532",",,W",,,,,"  310",",,W","  280",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00054737","2018-07-29","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  278",",,W","  167",",,W","   19",",,W",,," 1313",",,W",,,,,"  280",",,W","  290",",,W","   54",",,W","   72",",,W",,,,,,,,
"USW00054737","2018-07-30","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    3",",,W",,,"  261",",,W","  172",",,W","   21",",,W",,," 1343",",,W",,,,,"  150",",,W","  160",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00054737","2018-07-31","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0","T,,W",,,"  267",",,W","  194",",,W","   23",",,W",,," 1023",",,W",,,,,"  140",",,W","  140",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00054737","2018-08-01","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  165",",,W",,,"  306",",,W","  217",",,W","   31",",,W",,," 2040",",,W",,,,,"  280",",,W","  270",",,W","  107",",,W","  139",",,W",,,,,,,,
"USW00054737","2018-08-02","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  211",",,W",,,"  278",",,W","  206",",,W","   15",",,W",,," 1200",",,W",,,,,"  280",",,W","  290",",,W","  139",",,W","  165",",,W",,,,,,,,
"USW00054737","2018-08-03","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  414",",,W",,,"  294",",,W","  217",",,W","   30",",,W",,," 1201",",,W",,,,,"  270",",,W","  230",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00054737","2018-08-04","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  272",",,W",,,"  300",",,W","  206",",,W","   24",",,W",,," 1144",",,W",,,,,"  270",",,W","  280",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00054737","2018-08-05","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  322",",,W","  189",",,W","   14",",,W",,," 1444",",,W",,,,,"  290",",,W","  300",",,W","   45",",,W","   54",",,W",,,,,,,,
"USW00054737","2018-08-06","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  333",",,W","  211",",,W","   16",",,W",,," 1646",",,W",,,,,"  210",",,W","  140",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00054737","2018-08-07","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","   89",",,W",,,"  328",",,W","  222",",,W","   18",",,W",,," 1718",",,W",,,,,"  340",",,W","  300",",,W","  107",",,W","  134",",,W",,,,,,,,
"USW00054737","2018-08-08","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","   41",",,W",,,"  311",",,W","  217",",,W","   23",",,W",,," 2222",",,W",,,,,"  320",",,W","  270",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00054737","2018-08-09","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  306",",,W","  206",",,W","   32",",,W",,," 0833",",,W",,,,,"  290",",,W","  290",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00054737","2018-08-10","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  306",",,W","  206",",,W","   22",",,W",,," 1426",",,W",,,,,"  260",",,W","  240",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00054737","2018-08-11","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    3",",,W",,,"  306",",,W","  211",",,W","   21",",,W",,," 1732",",,W",,,,,"  100",",,W","  110",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00054737","2018-08-12","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  283",",,W","  206",",,W","   13",",,W",,," 1316",",,W",,,,,"   40",",,W","  160",",,W","   31",",,W","   40",",,W",,,,,,,,
"USW00054737","2018-08-13","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  462",",,W",,,"  278",",,W","  206",",,W","   18",",,W",,," 0434",",,W",,,,,"  190",",,W","  180",",,W","   81",",,W","  107",",,W",,,,,,,,
"USW00054737","2018-08-14","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","   43",",,W",,,"  272",",,W","  200",",,W","   39",",,W",,," 1404",",,W",,,,,"  300",",,W","  300",",,W","  107",",,W","  130",",,W",,,,,,,,
"USW00054737","2018-08-15","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0","T,,W",,,"  306",",,W","  194",",,W","   39",",,W",,," 1235",",,W",,,,,"  290",",,W","  280",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00054737","2018-08-16","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  317",",,W","  211",",,W","   16",",,W",,," 1314",",,W",,,,,"  240",",,W","  260",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00054737","2018-08-17","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","   33",",,W",,,"  322",",,W","  222",",,W","   18",",,W",,," 1735",",,W",,,,,"  260",",,W","  260",",,W","   98",",,W","  148",",,W",,,,,,,,
"USW00054737","2018-08-18","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    5",",,W",,,"  289",",,W","  222",",,W","   26",",,W",,," 1653",",,W",,,,,"  250",",,W","  240",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00054737","2018-08-19","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  193",",,W",,,"  222",",,W","  189",",,W","   32",",,W",,," 1843",",,W",,,,,"   80",",,W","   70",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00054737","2018-08-20","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    3",",,W",,,"  244",",,W","  189",",,W","   23",",,W",,," 1446",",,W",,,,,"  110",",,W","  120",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00054737","2018-08-21","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","  269",",,W",,,"  256",",,W","  200",",,W","   34",",,W",,," 1655",",,W",,,,,"  140",",,W","  140",",,W","   76",",,W","   94",",,W",,,,,,,,
"USW00054737","2018-08-22","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0","T,,W",,,"  294",",,W","  200",",,W","   40",",,W",,," 1702",",,W",,,,,"  290",",,W","  290",",,W","   94",",,W","  116",",,W",,,,,,,,
"USW00054737","2018-08-23","40.12028","-76.29444","122.8","LANCASTER AIRPORT, PA US","    0",",,W",,,"  272",",,W","  161",",,W","   36",",,W",,," 1022",",,W",,,,,"  330",",,W","  350",",,W","   72",",,W","   98",",,W",,,,,,,,
