"USW00093727","2018-07-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","    0",",,W",,,,,"  322",",,W","  239",",,W",,,,,"   35",",,W",,," 1517",",,W",,,"  140",",,W","  160",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093727","2018-07-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","   15",",,W",,,,,"  317",",,W","  244",",,W",,,,,"   23",",,W",,," 1225",",,W",,,"  120",",,W","  160",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093727","2018-07-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","    3",",,W",,,,,"  333",",,W","  228",",,W",,,,,"   16",",,W",,," 1520",",,W",,,"  160",",,W","  170",",,W",,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093727","2018-07-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","    0","T,,W",,,,,"  311",",,W","  228",",,W",,,,,"   58",",,W",,," 1710",",,W",,,"   30",",,W","   10",",,W",,,,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093727","2018-07-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","    0","T,,W",,,,,"  278",",,W","  211",",,W",,,,,"   68",",,W",,," 1306",",,W",,,"   10",",,W","   10",",,W",,,,,,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093727","2018-07-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","    0",",,W",,,,,"  311",",,W","  189",",,W",,,,,"   47",",,W",,," 1310",",,W",,,"  360",",,W","   40",",,W",,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093727","2018-07-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","    0",",,W",,,,,"  333",",,W","  150",",,W",,,,,"   32",",,W",,," 1018",",,W",,,"  340",",,W","  350",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093727","2018-07-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","    0",",,W",,,,,"  339",",,W","  206",",,W",,,,,"   24",",,W",,," 1453",",,W",,,"  150",",,W","  150",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093727","2018-07-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","   33",",,W",,,,,"  339",",,W","  233",",,W",,,,,"   24",",,W",,," 1522",",,W",,,"  140",",,W","  140",",,W",,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093727","2018-07-13","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","    0",",,W",,,,,"  322",",,W","  228",",,W",,,,,"   39",",,W",,," 1632",",,W",,,"   50",",,W","   50",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
