"USC00321362","2018-06-10","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  322",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00321362","2018-06-11","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","  208",",,7,0800","    0",",,7,","    0",",,7,0800","  300",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-12","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","   66",",,7,0800","    0",",,7,","    0",",,7,0800","  189",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-13","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  228",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-14","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  267",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-15","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  283",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-16","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  272",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00321362","2018-06-17","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","   71",",,7,0800","    0",",,7,","    0",",,7,0800","  250",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00321362","2018-06-18","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  222",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-19","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  244",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-20","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  256",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-21","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  283",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-22","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    5",",,7,0800","    0",",,7,","    0",",,7,0800","  306",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-23","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US",,,"    0",",,7,","    0",",,7,0800","  317",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00321362","2018-06-24","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US",,,"    0",",,7,","    0",",,7,0800","  294",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00321362","2018-06-25","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US",,,"    0",",,7,","    0",",,7,0800","  267",",,7","  161",",,7",,,"    3",",,7",,,,,,,,,"  259",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-26","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  244",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-27","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  278",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-28","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  306",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-29","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","  198",",,7,0800","    0",",,7,","    0",",,7,0800","  322",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-06-30","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  256",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00321362","2018-07-01","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  233",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-07-02","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US","   18",",,7,0800","    0",",,7,","    0",",,7,0800","  283",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,
"USC00321362","2018-07-03","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US",,,"    0",",,7,","    0",",,7,0800","  278",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00321362","2018-07-04","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US",,,"    0",",,7,","    0",",,7,0800","  278",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00321362","2018-07-05","47.5088","-99.1211","475.5","CARRINGTON 4 N, ND US",,,"    0",",,7,","    0",",,7,0800","  250",",,7","  117",",,7",,,"    3",",,7",,,,,,,,,"  544",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,
