"USC00216612","2018-07-03","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","  254",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  167",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-04","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","  102",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  194",",,7",,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-05","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  156",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-06","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","  122",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-07","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  172",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-08","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  206",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-09","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","  211",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  194",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-10","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  139",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-11","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  172",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-12","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","  191",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  178",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-13","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  183",",,7",,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-14","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  161",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-15","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  206",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00216612","2018-07-16","47.2508","-93.5861","390.1","POKEGAMA DAM, MN US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  150",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
