"USC00384581","2018-06-23","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US",,,"    0",",,7,0800","    0",",,7,0800","  267",",,7","  167",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-06-24","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US",,,"    0",",,7,0800","    0",",,7,0800","  272",",,7","  156",",,7","    4",",,7","  112",",,7","  156",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-06-25","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  144",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-06-26","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  144",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-06-27","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","   74",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  172",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-06-28","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","  112",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  161",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-06-29","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  144",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-06-30","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  150",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-07-01","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  150",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-07-02","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","  366",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  189",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-07-03","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  172",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-07-04","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  178",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-07-05","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","  465",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  178",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-07-06","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","  231",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  178",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-07-07","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  167",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00384581","2018-07-08","34.98605","-83.07124","774.2","JOCASSEE 8 WNW, SC US","  107",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  144",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,
