"USC00205065","2018-05-02","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","   30",",,7,1600",,,,,"  250",",,7","  117",",,7",,,,,,,,,"  228",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-03","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","   81",",,7,1600",,,,,"  228",",,7","   72",",,7",,,,,,,,,"  150",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-04","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","  244",",,7,1600",,,,,"  167",",,7","   50",",,7",,,,,,,,,"  117",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-05","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  222",",,7","   56",",,7",,,,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-06","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","   23",",,7,1600",,,,,"  206",",,7","   94",",,7",,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-07","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  189",",,7","   50",",,7",,,,,,,,,"  189",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-08","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  250",",,7","  122",",,7",,,,,,,,,"  250",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-09","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    3",",,7,1600",,,,,"  256",",,7","   94",",,7",,,,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-10","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","  282",",,7,1600",,,,,"  200",",,7","   94",",,7",,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-11","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    8",",,7,1600",,,,,"  144",",,7","   28",",,7",,,,,,,,,"   72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-12","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","   46",",,7,1600",,,,,"  144",",,7","   44",",,7",,,,,,,,,"  122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-13","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  156",",,7","   28",",,7",,,,,,,,,"  150",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-14","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  217",",,7","   83",",,7",,,,,,,,,"  167",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-15","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","  102",",,7,1600",,,,,"  206",",,7","  111",",,7",,,,,,,,,"  183",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-16","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  239",",,7","   67",",,7",,,,,,,,,"  233",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-17","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  244",",,7","  106",",,7",,,,,,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-18","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  272",",,7","  117",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-19","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","   86",",,7,1600",,,,,"  272",",,7","  111",",,7",,,,,,,,,"  122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-20","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0","T,,7,1600",,,,,"  128",",,7","   56",",,7",,,,,,,,,"  106",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-21","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    5",",,7,1600",,,,,"  161",",,7","   56",",,7",,,,,,,,,"  144",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-22","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","   20",",,7,1600",,,,,"  144",",,7","  100",",,7",,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-23","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  222",",,7","   67",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-24","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  267",",,7","   94",",,7",,,,,,,,,"  250",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-25","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  294",",,7","  172",",,7",,,,,,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-26","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  289",",,7","  150",",,7",,,,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-27","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  283",",,7","  156",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-28","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  311",",,7","  156",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-29","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  339",",,7","  172",",,7",,,,,,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-30","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  294",",,7","  206",",,7",,,,,,,,,"  283",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-05-31","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","  391",",,7,1600",,,,,"  283",",,7","  156",",,7",,,,,,,,,"  239",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-01","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  250",",,7","  111",",,7",,,,,,,,,"  133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-02","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  189",",,7","  117",",,7",,,,,,,,,"  167",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-03","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","   76",",,7,1600",,,,,"  194",",,7","  128",",,7",,,,,,,,,"  156",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-04","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0","T,,7,1600",,,,,"  217",",,7","   94",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-05","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0","T,,7,1600",,,,,"  217",",,7","   78",",,7",,,,,,,,,"  133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-06","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  206",",,7","   50",",,7",,,,,,,,,"  194",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-07","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0","T,,7,1600",,,,,"  194",",,7","   83",",,7",,,,,,,,,"  172",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-08","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  239",",,7","  122",",,7",,,,,,,,,"  239",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-09","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","   94",",,7,1600",,,,,"  244",",,7","  144",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-10","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  228",",,7","  172",",,7",,,,,,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-11","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  272",",,7","  122",",,7",,,,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-12","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  278",",,7","  150",",,7",,,,,,,,,"  189",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-13","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  217",",,7","  161",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-14","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  256",",,7","   94",",,7",,,,,,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-15","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0","T,,7,1600",,,,,"  228",",,7","  111",",,7",,,,,,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-16","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","   38",",,7,1600",,,,,"  222",",,7","  144",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-17","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0","T,,7,1600",,,,,"  306",",,7","  206",",,7",,,,,,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-18","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","  490",",,7,1600",,,,,"  311",",,7","  172",",,7",,,,,,,,,"  183",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-19","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","   10",",,7,1600",,,,,"  222",",,7","  156",",,7",,,,,,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-20","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0","T,,7,1600",,,,,"  228",",,7","  167",",,7",,,,,,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00205065","2018-06-21","44.2113","-86.2938","204.2","MANISTEE 3 SE, MI US","    0",",,7,1600",,,,,"  267",",,7","  133",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
