"USC00096087","2018-06-17","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  217",",,7",,,,,"  239",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-18","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  228",",,7",,,,,"  244",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-19","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  239",",,7",,,,,"  267",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-20","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,"  256",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-21","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  233",",,7",,,,,"  239",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-22","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  233",",,7",,,,,"  278",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-23","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  239",",,7",,,,,"  244",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-24","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  239",",,7",,,,,"  256",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-25","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","   38",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,"  228",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-26","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  228",",,7",,,,,"  250",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-27","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  222",",,7",,,,,"  239",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-28","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,"  228",",,7,0800",,,,,,,,,,
"USC00096087","2018-06-29","31.1769","-83.7491","103.6","MOULTRIE 2 ESE, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,"  267",",,7,0800",,,,,,,,,,
