"USC00451484","2017-12-27","48.9672","-122.3291","19.5","CLEARBROOK, WA US","   20",",,7,1700","   20",",,7,1700","   25",",,7,1700","  -17",",,7","  -44",",,7",,,,,,,,,"  -28",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00451484","2017-12-28","48.9672","-122.3291","19.5","CLEARBROOK, WA US","  241",",,7,1700","   51",",,7,1700","   51",",,7,1700","    0",",,7","  -33",",,7",,,,,,,,,"    0",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00451484","2017-12-29","48.9672","-122.3291","19.5","CLEARBROOK, WA US","  267",",,7,1700","    0",",,7,1700","   51",",,7,1700","    0",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00451484","2017-12-30","48.9672","-122.3291","19.5","CLEARBROOK, WA US","  226",",,7,1700","    0",",,7,1700","   51",",,7,1700","   28",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00451484","2017-12-31","48.9672","-122.3291","19.5","CLEARBROOK, WA US","    0",",,7,1700","    0",",,7,1700","   51",",,7,1700","    0",",,7","  -39",",,7",,,,,,,,,"  -39",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00451484","2018-01-01","48.9672","-122.3291","19.5","CLEARBROOK, WA US","    0",",,7,1700",,,"   25",",,7,1700","  -11",",,7","  -44",",,7",,,,,,,,,"  -28",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00451484","2018-01-02","48.9672","-122.3291","19.5","CLEARBROOK, WA US","    0",",,7,1700",,,"   25",",,7,1700","   17",",,7","  -28",",,7",,,,,,,,,"   11",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00451484","2018-01-03","48.9672","-122.3291","19.5","CLEARBROOK, WA US","    0",",,7,1700",,,"   25",",,7,1700","   33",",,7","  -22",",,7",,,,,,,,,"   11",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00451484","2018-01-04","48.9672","-122.3291","19.5","CLEARBROOK, WA US","    0",",,7,1700",,,,,"   33",",,7","    6",",,7",,,,,,,,,"   22",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
"USC00451484","2018-01-05","48.9672","-122.3291","19.5","CLEARBROOK, WA US","   94",",,7,1700",,,,,"   50",",,7","   17",",,7",,,,,,,,,"   28",",,7,1700",,,,,,,,,,,,,,,,,,,,,,
