"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AU000011801","2018-06-30","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  125",",,S","  206","H,,S"
"AU000011801","2018-07-01","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  129",",,S","  199","H,,S"
"AU000011801","2018-07-02","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  208","H,,S"
"AU000011801","2018-07-03","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  191","H,,S"
"AU000011801","2018-07-04","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  191","H,,S"
"AU000011801","2018-07-05","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  121",",,S","  168","H,,S"
"AU000011801","2018-07-06","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  160","H,,S"
"AU000011801","2018-07-07","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  136",",,S","  178","H,,S"
"AU000011801","2018-07-08","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  176","H,,S"
"AU000011801","2018-07-09","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  126",",,S","  194","H,,S"
"AU000011801","2018-07-10","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  124",",,S","  181","H,,S"
"AU000011801","2018-07-11","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  173","H,,S"
"AU000011801","2018-07-12","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  184","H,,S"
"AU000011801","2018-07-13","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  112",",,S","  201","H,,S"
"AU000011801","2018-07-14","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  154",",,S","  213","H,,S"
"AU000011801","2018-07-15","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  190","H,,S"
"AU000011801","2018-07-16","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  139",",,S","  196","H,,S"
"AU000011801","2018-07-17","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  189","H,,S"
"AU000011801","2018-07-18","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  131",",,S","  208","H,,S"
"AU000011801","2018-07-19","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  127",",,S","  218","H,,S"
"AU000011801","2018-07-20","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  155",",,S","  206","H,,S"
"AU000011801","2018-07-21","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  177","H,,S"
"AU000011801","2018-07-22","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  176","H,,S"
"AU000011801","2018-07-23","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  176","H,,S"
"AU000011801","2018-07-24","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  204","H,,S"
"AU000011801","2018-07-25","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  132",",,S","  211","H,,S"
"AU000011801","2018-07-26","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  209","H,,S"
"AU000011801","2018-07-27","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  129",",,S","  223","H,,S"
"AU000011801","2018-07-28","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  150",",,S","  232","H,,S"
"AU000011801","2018-07-29","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  236","H,,S"
"AU000011801","2018-07-30","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  168",",,S","  251","H,,S"
"AU000011801","2018-07-31","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  167",",,S","  253","H,,S"
"AU000011801","2018-08-01","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  162",",,S","  251","H,,S"
"AU000011801","2018-08-02","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  222","H,,S"
"AU000011801","2018-08-03","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  241","H,,S"
"AU000011801","2018-08-04","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  244","H,,S"
"AU000011801","2018-08-05","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  169",",,S","  241","H,,S"
"AU000011801","2018-08-06","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  229","H,,S"
"AU000011801","2018-08-07","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  159",",,S","  219","H,,S"
"AU000011801","2018-08-08","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  229","H,,S"
"AU000011801","2018-08-09","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  158",",,S","  240","H,,S"
"AU000011801","2018-08-10","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  175","H,,S"
"AU000011801","2018-08-11","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,"  124",",,S","  184","H,,S"
"AU000011801","2018-08-12","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  216","H,,S"
"AU000011801","2018-08-13","47.2667","11.4","577.0","INNSBRUCK, AU",,,,,,,,,"  206","H,,S"
