"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00004726","2018-07-30","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   18",",,W",,,,,"  217",",,W","  172",",,W","   33",",,W",,,,,,,,,"  160",",,W","  160",",,W","   98",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00004726","2018-07-31","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   97",",,W",,,,,"  217",",,W","  172",",,W","   36",",,W",,,,,,,,,"  150",",,W","  140",",,W","   81",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-01","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   84",",,W","    0",",,W","    0",",,W","  250",",,W","  183",",,W","   32",",,W",,,,,,,,,"  210",",,W","  210",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-02","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   64",",,W",,,,,"  233",",,W","  178",",,W","   21",",,W",,,,,,,,,"  180",",,W","  140",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-03","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   66",",,W",,,,,"  250",",,W","  183",",,W","   13",",,W",,,,,,,,,"  310",",,W","  290",",,W","   36",",,W","   45",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004726","2018-08-04","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  272",",,W","  172",",,W","   23",",,W",,,,,,,,,"  280",",,W","  240",",,W","   54",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004726","2018-08-05","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  289",",,W","  189",",,W","   27",",,W",,,,,,,,,"  270",",,W","  300",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-06","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  294",",,W","  194",",,W","   24",",,W",,,,,,,,,"  300",",,W","  290",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-07","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   46",",,W",,,,,"  278",",,W","  200",",,W","   30",",,W",,,,,,,,,"  290",",,W","  290",",,W","  103",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-08","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   30",",,W","    0",",,W","    0",",,W","  256",",,W","  189",",,W","   35",",,W",,,,,,,,,"  250",",,W","  250",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-09","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    5",",,W",,,,,"  261",",,W","  194",",,W","   35",",,W",,,,,,,,,"  300",",,W","  310",",,W","   72",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004726","2018-08-10","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   25",",,W",,,,,"  256",",,W","  178",",,W","   26",",,W",,,,,,,,,"  300",",,W","  290",",,W","   81",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00004726","2018-08-11","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0","T,,W",,,,,"  250",",,W","  183",",,W","   26",",,W",,,,,,,,,"  290",",,W","  280",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-12","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  267",",,W","  161",",,W","   13",",,W",,,,,,,,,"   30",",,W","   20",",,W","   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004726","2018-08-13","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   79",",,W",,,,,"  217",",,W","  167",",,W","   24",",,W",,,,,,,,,"  340",",,W","  340",",,W","   63",",,W","   81",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00004726","2018-08-14","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   71",",,W",,,,,"  222",",,W","  156",",,W","   33",",,W",,,,,,,,,"  260",",,W","  250",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-15","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W","    0",",,W","    0",",,W","  261",",,W","  167",",,W","   31",",,W",,,,,,,,,"  230",",,W","  260",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-16","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   58",",,W","    0",",,W","    0",",,W","  278",",,W","  183",",,W","   26",",,W",,,,,,,,,"  270",",,W","  260",",,W","  125",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00004726","2018-08-17","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","  104",",,W","    0",",,W","    0",",,W","  261",",,W","  183",",,W","   39",",,W",,,,,,,,,"  240",",,W","  240",",,W","   89",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00004726","2018-08-18","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   10",",,W",,,,,"  244",",,W","  167",",,W","   35",",,W",,,,,,,,,"  320",",,W","  280",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-19","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  233",",,W","  139",",,W","   25",",,W",,,,,,,,,"   40",",,W","   40",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004726","2018-08-20","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  206",",,W","  172",",,W","   32",",,W",,,,,,,,,"  150",",,W","  140",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-21","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","  117",",,W",,,,,"  244",",,W","  189",",,W","   44",",,W",,,,,,,,,"  160",",,W","  160",",,W","   89",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00004726","2018-08-22","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   23",",,W",,,,,"  217",",,W","  139",",,W","   55",",,W",,,,,,,,,"  320",",,W","  320",",,W","  107",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-23","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  217",",,W","  106",",,W","   38",",,W",,,,,,,,,"  300",",,W","  300",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,
"USW00004726","2018-08-24","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  233",",,W","  117",",,W","   30",",,W",,,,,,,,,"  180",",,W","  170",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,
"USW00004726","2018-08-25","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  233",",,W","  156",",,W","   33",",,W",,,,,,,,,"  170",",,W","  180",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00004726","2018-08-26","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0","T,,W",,,,,"  239",",,W","  172",",,W","   34",",,W",,,,,,,,,"  250",",,W","  240",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00004726","2018-08-27","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  289",",,W","  206",",,W","   32",",,W",,,,,,,,,"  260",",,W","  270",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00004726","2018-08-28","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  294",",,W","  211",",,W","   41",",,W",,,,,,,,,"  240",",,W","  260",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-29","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   79",",,W","    0",",,W","    0",",,W","  306",",,W","  200",",,W","   42",",,W",,,,,,,,,"  320",",,W","  320",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-30","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  256",",,W","  194",",,W","   25",",,W",,,,,,,,,"  230",",,W","  240",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-08-31","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   56",",,W",,,,,"  267",",,W","  189",",,W","   17",",,W",,,,,,,,,"  170",",,W","  180",",,W","   54",",,W","   72",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00004726","2018-09-01","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   13",",,W",,,,,"  267",",,W","  194",",,W","   35",",,W",,,,,,,,,"  170",",,W","  180",",,W","   67",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00004726","2018-09-02","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  289",",,W","  183",",,W","   26",",,W",,,,,,,,,"  210",",,W","  260",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,
"USW00004726","2018-09-03","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  300",",,W","  194",",,W","   20",",,W",,,,,,,,,"   60",",,W","  270",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,
"USW00004726","2018-09-04","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  311",",,W","  194",",,W","   14",",,W",,,,,,,,,"  180",",,W","  160",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-05","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  300",",,W","  211",",,W","   27",",,W",,,,,,,,,"  170",",,W","  170",",,W","   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,
"USW00004726","2018-09-06","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0","T,,W",,,,,"  283",",,W","  200",",,W","   22",",,W",,,,,,,,,"  310",",,W","  300",",,W","  134",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,
"USW00004726","2018-09-07","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   38",",,W",,,,,"  267",",,W","  183",",,W","   14",",,W",,,,,,,,,"   30",",,W","  330",",,W","   58",",,W","   67",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00004726","2018-09-08","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","  414",",,W",,,,,"  189",",,W","   94",",,W","   40",",,W",,,,,,,,,"   60",",,W","   60",",,W","   72",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004726","2018-09-09","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","  693",",,W","    0",",,H","    0",",,H","  128",",,W","  100",",,W","   44",",,W",,,,,,,,,"  110",",,W","  110",",,W","   76",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-10","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","  361",",,W",,,,,"  167",",,W","  117",",,W","   41",",,W",,,,,,,,,"  160",",,W","  150",",,W","   81",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004726","2018-09-11","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    8",",,W",,,,,"  189",",,W","  144",",,W","   17",",,W",,,,,,,,,"  280",",,W","  270",",,W","   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004726","2018-09-12","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0","T,,W",,,,,"  222",",,W","  161",",,W","   15",",,W",,,,,,,,,"  160",",,W","  180",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,
"USW00004726","2018-09-13","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0","T,,W",,,,,"  250",",,W","  200",",,W","   23",",,W",,,,,,,,,"  110",",,W","  110",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-14","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    3",",,W",,,,,"  233",",,W","  189",",,W","   23",",,W",,,,,,,,,"  110",",,W","  140",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-15","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  239",",,W","  183",",,W","   23",",,W",,,,,,,,,"   80",",,W","  150",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-16","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  239",",,W","  178",",,W","   30",",,W",,,,,,,,,"  110",",,W","  110",",,W","   58",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-17","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","  221",",,W",,,,,"  233",",,W","  189",",,W","   34",",,W",,,,,,,,,"  200",",,W","  200",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-18","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   28",",,W",,,,,"  233",",,W","  183",",,W","   38",",,W",,,,,,,,,"  320",",,W","  320",",,W","   76",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004726","2018-09-19","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  256",",,W","  172",",,W","   26",",,W",,,,,,,,,"  310",",,W","  340",",,W","   63",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-20","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  267",",,W","  144",",,W","   27",",,W",,,,,,,,,"  170",",,W","  150",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00004726","2018-09-21","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","  137",",,W",,,,,"  289",",,W","  183",",,W","   51",",,W",,,,,,,,,"  300",",,W","  300",",,W","  125",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-22","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0","T,,W",,,,,"  194",",,W","  111",",,W","   30",",,W",,,,,,,,,"  340",",,W","  350",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,
"USW00004726","2018-09-23","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   15",",,W",,,,,"  144",",,W","  106",",,W","   19",",,W",,,,,,,,,"  180",",,W","  130",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-24","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   71",",,W",,,,,"  156",",,W","  133",",,W","   36",",,W",,,,,,,,,"  140",",,W","  120",",,W","   81",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-25","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","  229",",,W",,,,,"  222",",,W","  139",",,W","   41",",,W",,,,,,,,,"  210",",,W","  140",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-26","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   64",",,W",,,,,"  222",",,W","  128",",,W","   38",",,W",,,,,,,,,"  300",",,W","  310",",,W","   98",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-27","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","  145",",,W",,,,,"  139",",,W","  100",",,W","   23",",,W",,,,,,,,,"  150",",,W","  160",",,W","   54",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004726","2018-09-28","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","   10",",,W",,,,,"  189",",,W","   94",",,W","   27",",,W",,,,,,,,,"  240",",,W","  240",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00004726","2018-09-29","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  156",",,W","   94",",,W","   30",",,W",,,,,,,,,"  310",",,W","  290",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,
"USW00004726","2018-09-30","40.31611","-78.83389","696.2","JOHNSTOWN CAMBRIA CO AIRPORT, PA US","    0",",,W",,,,,"  222",",,W","   78",",,W","   27",",,W",,,,,,,,,"  160",",,W","  150",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,
