"USC00029634","2018-05-18","33.595","-112.3014","345.9","YOUNGTOWN, AZ US","    0",",,7,1630","    0",",,7","    0",",,7","  339",",,7","  183",",,7",,,,,,,,,,,,,,,,,,
"USC00029634","2018-05-19","33.595","-112.3014","345.9","YOUNGTOWN, AZ US","    0",",,7,1630","    0",",,7","    0",",,7","  356",",,7","  172",",,7",,,,,,,,,,,,,,,,,,
"USC00029634","2018-05-20","33.595","-112.3014","345.9","YOUNGTOWN, AZ US","    0",",,7,1630","    0",",,7","    0",",,7","  356",",,7","  189",",,7",,,,,,,,,,,,,,,,,,
"USC00029634","2018-05-21","33.595","-112.3014","345.9","YOUNGTOWN, AZ US","    0",",,7,1630","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,,,,,,,,,,,,,
"USC00029634","2018-05-22","33.595","-112.3014","345.9","YOUNGTOWN, AZ US","    0",",,7,1630","    0",",,7","    0",",,7","  333",",,7","  189",",,7",,,,,,,,,,,,,,,,,,
"USC00029634","2018-05-23","33.595","-112.3014","345.9","YOUNGTOWN, AZ US","    0",",,7,1630","    0",",,7","    0",",,7","  333",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00029634","2018-05-24","33.595","-112.3014","345.9","YOUNGTOWN, AZ US","    0",",,7,1630","    0",",,7","    0",",,7","  350",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00029634","2018-05-25","33.595","-112.3014","345.9","YOUNGTOWN, AZ US","    0",",,7,1630","    0",",,7","    0",",,7","  367",",,7","  200",",,7",,,,,,,,,,,,,,,,,,
"USC00029634","2018-05-26","33.595","-112.3014","345.9","YOUNGTOWN, AZ US","    0",",,7,1630","    0",",,7","    0",",,7","  328",",,7","  183",",,7",,,,,,,,,,,,,,,,,,
"USC00029634","2018-05-27","33.595","-112.3014","345.9","YOUNGTOWN, AZ US","    0",",,7,1630","    0",",,7","    0",",,7","  333",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
