"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00003928","2018-07-18","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","   48",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  222",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"  276","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-19","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  383",",,W","  222",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"  296","H,,S",,,,,"   50",",,W","   20",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-20","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  378",",,W","  233",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,"  304","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-21","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  361",",,W","  222",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,"  292","H,,S",,,,,"  330",",,W","   40",",,W",,,,,,,,,"   72",",,W","  116",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-22","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    3",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  228",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,"  279","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-23","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  222",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,"  273","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-24","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  222",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  287","H,,S",,,,,"   40",",,W","   10",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-25","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    8",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  217",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,"  288","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-26","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  300",",,W","  222",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,"  267","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-27","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  167",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"  252","H,,S",,,,,"  130",",,W","  110",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-28","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  222",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  283","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-29","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","  290",",,W,2400","    0",",,W","    0",",,W","  294",",,W","  189",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,"  256","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  161",",,W","  210",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-30","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","  234",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  167",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,"  234","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"  130",",,W","  179",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-07-31","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  167",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"  214","H,,S",,,,,"  350",",,W","  320",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-01","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  167",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,"  236","H,,S",,,,,"  230",",,W","  210",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-02","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  322",",,W","  161",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,"  245","H,,S",,,,,"  190",",,W","  170",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-03","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  178",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,"  259","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-04","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  339",",,W","  228",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,"  272","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-05","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  200",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,"  279","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-06","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  372",",,W","  239",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,"  294","H,,S",,,,,"  240",",,W","  210",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-07","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","  170",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  200",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"  263","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  134",",,W","  179",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-08","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  328",",,W","  211",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,"  255","H,,S",,,,,"  180",",,W","  200",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-09","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  344",",,W","  189",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  263","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-10","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  356",",,W","  200",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,"  280","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-11","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  206",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"  274","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-12","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  339",",,W","  200",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  269","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-13","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","   13",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  217",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,"  251","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-14","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","  246",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  211",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,"  230","H,,S",,,,,"  220",",,W","  190",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-15","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  211",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,"  242","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-16","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  333",",,W","  200",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,"  259","H,,S",,,,,"  180",",,W","  210",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-17","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  217",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,"  263","H,,S",,,,,"   30",",,W","   20",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-18","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  306",",,W","  194",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  256","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-19","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","  323",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  194",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,"  243","H,,S",,,,,"  300",",,W","  320",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-20","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  183",",,W",,,,,"   61",",,W",,,,,,,,,,,,,"    0",",,W","  214","H,,S","    0",",,W",,,"  310",",,W","  320",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-21","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  167",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,"  221","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-22","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    3",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  194",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,"  221","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-23","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    3",",,W,2400","    0",",,W","    0",",,W","  289",",,W","  200",",,W",,,,,"   65",",,W",,,,,,,,,,,,,,,"  226","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"  107",",,W","  179",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-24","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  344",",,W","  239",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,"  285","H,,S",,,,,"  190",",,W","  220",",,W",,,,,,,,,"  116",",,W","  165",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-25","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  339",",,W","  233",",,W",,,,,"   76",",,W",,,,,,,,,,,,,,,"  282","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-26","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","   13",",,W,2400","    0",",,W","    0",",,W","  350",",,W","  244",",,W",,,,,"   82",",,W",,,,,,,,,,,,,,,"  289","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"  134",",,W","  179",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003928","2018-08-27","37.6475","-97.43","402.6","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  361",",,W","  239",",,W",,,,,"  101",",,W",,,,,,,,,,,,,,,"  298","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,,,"  157",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
