"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094128","2018-07-03","41.78722","-111.85333","1357.6","LOGAN CACHE AIRPORT, UT US","    0","T,,W",,,"  272",",,W","  100",",,W","   29",",,W",,," 1622",",,W",,,,,"   10",",,W","   10",",,W","   94",",,W","  112",",,W",,,,,,,,
"USW00094128","2018-07-04","41.78722","-111.85333","1357.6","LOGAN CACHE AIRPORT, UT US","    0",",,W",,,"  339",",,W","   61",",,W","   19",",,W",,," 1608",",,W",,,,,"  160",",,W","  220",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00094128","2018-07-05","41.78722","-111.85333","1357.6","LOGAN CACHE AIRPORT, UT US","    0",",,W",,,"  356",",,W","  100",",,W","   20",",,W",,," 1513",",,W",,,,,"  220",",,W","  220",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00094128","2018-07-06","41.78722","-111.85333","1357.6","LOGAN CACHE AIRPORT, UT US","    0",",,W",,,"  372",",,W","  117",",,W","   26",",,W",,," 1141",",,W",,,,,"  210",",,W","  220",",,W","   81",",,W","   98",",,W",,,,,,,,
"USW00094128","2018-07-07","41.78722","-111.85333","1357.6","LOGAN CACHE AIRPORT, UT US","    0",",,W",,,"  361",",,W","  139",",,W","   22",",,W",,," 1745",",,W",,,,,"  190",",,W","  170",",,W","   63",",,W","   94",",,W",,,,,,,,
"USW00094128","2018-07-08","41.78722","-111.85333","1357.6","LOGAN CACHE AIRPORT, UT US","    0",",,W",,,,,,,"   19",",,W",,," 2056",",,W",,,,,"  160",",,W","  170",",,W","   98",",,W","  112",",,W",,,,,,,,
"USW00094128","2018-07-09","41.78722","-111.85333","1357.6","LOGAN CACHE AIRPORT, UT US","    0",",,W",,,,,,,"   32",",,W",,," 1730",",,W",,,,,"  100",",,W","  100",",,W","  107",",,W","  134",",,W",,,,,,,,
"USW00094128","2018-07-10","41.78722","-111.85333","1357.6","LOGAN CACHE AIRPORT, UT US","    0","T,,W",,,,,,,"   21",",,W",,," 1929",",,W",,,,,"  360",",,W","  360",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00094128","2018-07-11","41.78722","-111.85333","1357.6","LOGAN CACHE AIRPORT, UT US","    0",",,W",,,,,,,"   19",",,W",,," 1344",",,W",,,,,"  360",",,W","   20",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00094128","2018-07-12","41.78722","-111.85333","1357.6","LOGAN CACHE AIRPORT, UT US","    0",",,W",,,,,,,"   21",",,W",,," 1202",",,W",,,,,"  340",",,W","  360",",,W","   54",",,W","   63",",,W",,,,,,,,
