"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"USR0000MDRD","2009-10-20","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  211","H,,U","   61","H,,U","  122",",,U"
"USR0000MDRD","2009-10-21","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  211","H,,U","  100","H,,U","  159",",,U"
"USR0000MDRD","2009-10-22","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  222","H,,U","  172","H,,U","  194",",,U"
"USR0000MDRD","2009-10-23","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  167","H,,U","   94","H,,U","  126",",,U"
"USR0000MDRD","2009-10-24","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  161","H,,U","   72","H,,U","  106",",,U"
"USR0000MDRD","2009-10-25","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  194","H,,U","   56","H,,U","  117",",,U"
"USR0000MDRD","2009-10-26","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  217","H,,U","   89","H,,U","  143",",,U"
"USR0000MDRD","2009-10-27","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  167","H,,U","   94","H,,U","  140",",,U"
"USR0000MDRD","2009-10-28","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  211","H,,U","   72","H,,U","  136",",,U"
"USR0000MDRD","2009-10-29","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  272","H,,U","  150","H,,U","  215",",,U"
"USR0000MDRD","2009-10-30","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  233","H,,U","  106","H,,U","  154",",,U"
"USR0000MDRD","2009-10-31","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  183","H,,U","   83","H,,U","  122",",,U"
"USR0000MDRD","2009-11-01","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  189","H,,U","   67","H,,U","  116",",,U"
"USR0000MDRD","2009-11-02","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  200","H,,U","   61","H,,U","  119",",,U"
"USR0000MDRD","2009-11-03","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  217","H,,U","   78","H,,U","  136",",,U"
"USR0000MDRD","2009-11-04","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  228","H,,U","   78","H,,U","  142",",,U"
"USR0000MDRD","2009-11-05","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  206","H,,U","   72","H,,U","  130",",,U"
"USR0000MDRD","2009-11-06","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  222","H,,U","   61","H,,U","  124",",,U"
"USR0000MDRD","2009-11-07","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  228","H,,U","   61","H,,U","  133",",,U"
"USR0000MDRD","2009-11-08","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  233","H,,U","  100","H,,U","  164",",,U"
"USR0000MDRD","2009-11-09","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  233","H,,U","  150","H,,U","  183",",,U"
"USR0000MDRD","2009-11-10","32.81","-90.0","28.3","DELTA RD MISSISSIPPI, MS US","  244","H,,U","  150","H,,U","  187",",,U"
