"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00094746","2018-12-18","42.2706","-71.8731","304.8","WORCESTER, MA US","    0","T,,W,2400","    0","T,,W,",,,"  -10",",,W","  -77",",,W",,,,,"   86",",,W",,,,," 0816",",,W",,,"  -38","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,"  157",",,W","  210",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-19","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"   22",",,W","  -88",",,W",,,,,"   44",",,W",,,,," 0000",",,W",,,"  -46","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-20","42.2706","-71.8731","304.8","WORCESTER, MA US","   18",",,W,2400","    0",",,W,",,,"   72",",,W","  -27",",,W",,,,,"   38",",,W",,,,," 1106",",,W",,,"   15","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,"   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-21","42.2706","-71.8731","304.8","WORCESTER, MA US","  470",",,W,2400","    0",",,W,",,,"  167",",,W","   28",",,W",,,,,"   60",",,W",,,,," 1513",",,W",,,"   88","H,,S",,,,,,,"  180",",,W","  220",",,W",,,,,,,"  139",",,W","  210",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-22","42.2706","-71.8731","304.8","WORCESTER, MA US","    0","T,,W,2400","    0",",,W,",,,"  122",",,W","  -10",",,W",,,,,"   82",",,W",,,,," 1605",",,W",,,"   74","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,"  148",",,W","  210",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-23","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"   17",",,W","  -32",",,W",,,,,"   56",",,W",,,,," 0115",",,W",,,"   -9","H,,S",,,,,,,"  300",",,W","  270",",,W",,,,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-24","42.2706","-71.8731","304.8","WORCESTER, MA US","    3",",,W,2400","    0","T,,W,",,,"    6",",,W","  -32",",,W",,,,,"   30",",,W",,,,," 2034",",,W",,,"  -20","H,,S",,,,,,,"  260",",,W","  270",",,W",,,,,,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-25","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"    6",",,W","  -55",",,W",,,,,"   46",",,W",,,,," 0916",",,W",,,"   -9","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-26","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"    6",",,W","  -71",",,W",,,,,"   50",",,W",,,,," 1150",",,W",,,"  -37","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-27","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"   17",",,W","  -43",",,W",,,,,"   29",",,W",,,,," 0453",",,W",,,"  -12","H,,S",,,,,,,"  330",",,W","  350",",,W",,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-28","42.2706","-71.8731","304.8","WORCESTER, MA US","  132",",,W,2400","    0",",,W,",,,"  122",",,W","  -27",",,W",,,,,"   53",",,W",,,,," 2040",",,W",,,"   22","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-29","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"  111",",,W","  -21",",,W",,,,,"   80",",,W",,,,," 1146",",,W",,,"   75","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,"  170",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-30","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"    6",",,W","  -55",",,W",,,,,"   25",",,W",,,,," 1428",",,W",,,"  -24","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2018-12-31","42.2706","-71.8731","304.8","WORCESTER, MA US","  155",",,W,2400","    0","T,,W,",,,"   28",",,W","  -39",",,W",,,,,"   43",",,W",,,,,,,,,"   -5","H,,S",,,,,,,"  140",",,W","  210",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-01","42.2706","-71.8731","304.8","WORCESTER, MA US","   61",",,W,2400","    0","T,,W,",,,"  106",",,W","  -16",",,W",,,,,"   84",",,W",,,,,,,,,"   49","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"  157",",,W","  219",",,W",,,"    1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-02","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"    0",",,W","  -55",",,W",,,,,"   26",",,W",,,,,,,,,"  -24","H,,S",,,,,,,"  300",",,W","  320",",,W",,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-03","42.2706","-71.8731","304.8","WORCESTER, MA US","    8",",,W,2400","    5",",,W,",,,"   39",",,W","  -32",",,W",,,,,"   48",",,W",,,,,,,,,"   -5","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"  112",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-04","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"   50",",,W","  -21",",,W",,,,,"   50",",,W",,,,,,,,,"   10","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-05","42.2706","-71.8731","304.8","WORCESTER, MA US","  165",",,W,2400","    0",",,W,",,,"   28",",,W","    6",",,W",,,,,"   39",",,W",,,,,,,,,"   17","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,"   76",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-06","42.2706","-71.8731","304.8","WORCESTER, MA US","   10",",,W,2400","    0","T,,W,",,,"   33",",,W","  -71",",,W",,,,,"   61",",,W",,,,,,,,,"    5","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,"  125",",,W","  179",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-07","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"  -49",",,W"," -110",",,W",,,,,"   40",",,W",,,,,,,,,"  -76","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-08","42.2706","-71.8731","304.8","WORCESTER, MA US","   33",",,W,2400","    5",",,W,",,,"   17",",,W","  -60",",,W",,,,,"   19",",,W",,,,,,,,,"  -36","H,,S",,,,,,,"  270",",,W","  280",",,W",,,,,,,"   54",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-09","42.2706","-71.8731","304.8","WORCESTER, MA US","   38",",,W,2400","    0","T,,W,",,,"   33",",,W","  -16",",,W",,,,,"   69",",,W",,,,,,,,,"   14","H,,S",,,,,,,"  260",",,W","  270",",,W",,,,,,,"  139",",,W","  192",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-10","42.2706","-71.8731","304.8","WORCESTER, MA US","    3",",,W,2400","    0","T,,W,","    0",",,H","  -10",",,W","  -71",",,W",,,,,"   76",",,W",,,,,,,,,"  -23","H,,S",,,,,,,"  280",",,W","  290",",,W",,,,,,,"  157",",,W","  206",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-11","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,","    0",",,H","  -60",",,W"," -127",",,W",,,,,"   72",",,W",,,,,,,,,"  -77","H,,S",,,,,,,"  280",",,W","  290",",,W",,,,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-12","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"  -49",",,W"," -132",",,W",,,,,"   47",",,W",,,,,,,,," -101","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-13","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"  -38",",,W"," -127",",,W",,,,,"   31",",,W",,,,,,,,,"  -88","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-14","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"  -10",",,W","  -88",",,W",,,,,"   34",",,W",,,,,,,,,"  -60","H,,S",,,,,,,"  310",",,W","   30",",,W",,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-15","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"   -5",",,W","  -82",",,W",,,,,"   38",",,W",,,,,,,,,"  -47","H,,S",,,,,,,"  310",",,W","  340",",,W",,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-16","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"    6",",,W","  -77",",,W",,,,,"   57",",,W",,,,,,,,,"  -35","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-17","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"  -32",",,W"," -116",",,W",,,,,"   31",",,W",,,,,,,,,"  -62","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-18","42.2706","-71.8731","304.8","WORCESTER, MA US","    0","T,,W,2400","    0","T,,W,",,,"   11",",,W","  -77",",,W",,,,,"   33",",,W",,,,,,,,,"  -37","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-19","42.2706","-71.8731","304.8","WORCESTER, MA US","   53",",,W,2400","   46",",,W,",,,"  -16",",,W","  -60",",,W",,,,,"   32",",,W",,,,,,,,,"  -32","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,"   63",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-20","42.2706","-71.8731","304.8","WORCESTER, MA US","  262",",,W,2400","  119",",,W,",,,"  -43",",,W"," -171",",,W",,,,,"   72",",,W",,,,,,,,,"  -71","H,,S",,,,,,,"  300",",,W","  300",",,W",,,,,,,"  134",",,W","  206",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-21","42.2706","-71.8731","304.8","WORCESTER, MA US","    0","T,,W,2400","    0","T,,W,",,," -171",",,W"," -210",",,W",,,,,"  100",",,W",,,,,,,,," -183","H,,S",,,,,,,"  280",",,W","  310",",,W",,,,,,,"  143",",,W","  206",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-22","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"  -49",",,W"," -177",",,W",,,,,"   64",",,W",,,,,,,,," -133","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,"  148",",,W","  197",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-23","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"   78",",,W"," -105",",,W",,,,,"   73",",,W",,,,,,,,,"  -46","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,"  139",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-24","42.2706","-71.8731","304.8","WORCESTER, MA US","  541",",,W,2400","    0",",,W,",,,"  128",",,W","  -16",",,W",,,,,"   92",",,W",,,,,,,,,"   89","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,"  143",",,W","  210",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-25","42.2706","-71.8731","304.8","WORCESTER, MA US","    0","T,,W,2400","    0","T,,W,",,,"    6",",,W","  -71",",,W",,,,,"   57",",,W",,,,,,,,,"   -5","H,,S",,,,,,,"  290",",,W","  270",",,W",,,,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-26","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"  -16",",,W","  -99",",,W",,,,,"   33",",,W",,,,,,,,,"  -59","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-27","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"   44",",,W","  -77",",,W",,,,,"   51",",,W",,,,,,,,,"  -27","H,,S",,,,,,,"  200",",,W","  210",",,W",,,,,,,"  107",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-28","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"   -5",",,W","  -93",",,W",,,,,"   37",",,W",,,,,,,,,"  -37","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-29","42.2706","-71.8731","304.8","WORCESTER, MA US","   51",",,W,2400","   51",",,W,",,,"  -43",",,W","  -93",",,W",,,,,"   32",",,W",,,,,,,,,"  -73","H,,S",,,,,,,"   60",",,W","   60",",,W",,,,,,,"   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-30","42.2706","-71.8731","304.8","WORCESTER, MA US","   66",",,W,2400","   84",",,W,",,,"  -21",",,W"," -182",",,W",,,,,"   68",",,W",,,,,,,,,"  -54","H,,S",,,,,,,"  290",",,W","  270",",,W",,,,,,,"  143",",,W","  201",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-01-31","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,," -132",",,W"," -216",",,W",,,,,"   56",",,W",,,,,,,,," -173","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-01","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,",,,"  -88",",,W"," -177",",,W",,,,,"   47",",,W",,,,,,,,," -145","H,,S",,,,,,,"  280",",,W","  260",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-02","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,2400",,,"  -21",",,W"," -155",",,W",,,,,"   60",",,W",,,,,,,,," -102","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-03","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,2400",,,"   39",",,W","  -43",",,W",,,,,"   31",",,W",,,,,,,,,"  -12","H,,S",,,,,,,"  250",",,W","  250",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-04","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,2400",,,"  144",",,W","   -5",",,W",,,,,"   58",",,W",,,,,,,,,"   57","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-05","42.2706","-71.8731","304.8","WORCESTER, MA US","    3",",,W,2400","    0",",,W,2400",,,"  144",",,W","   11",",,W",,,,,"   59",",,W",,,,,,,,,"   82","H,,S",,,,,,,"  240",",,W","  270",",,W",,,,,,,"   94",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-06","42.2706","-71.8731","304.8","WORCESTER, MA US","   81",",,W,2400","    0",",,W,2400",,,"   44",",,W","  -21",",,W",,,,,"   31",",,W",,,,,,,,,"   12","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,"   76",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-07","42.2706","-71.8731","304.8","WORCESTER, MA US","   43",",,W,2400","    0",",,W,2400",,,"    6",",,W","  -10",",,W",,,,,"   36",",,W",,,,,,,,,"   -6","H,,S",,,,,,,"   40",",,W","   60",",,W",,,,,,,"   58",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-08","42.2706","-71.8731","304.8","WORCESTER, MA US","   53",",,W,2400","    0",",,W,2400",,,"  100",",,W","  -49",",,W",,,,,"   71",",,W",,,,,,,,,"   28","H,,S",,,,,,,"  280",",,W","  290",",,W",,,,,,,"  157",",,W","  219",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-09","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,2400",,,"  -21",",,W","  -77",",,W",,,,,"   86",",,W",,,,,,,,,"  -49","H,,S",,,,,,,"  290",",,W","  270",",,W",,,,,,,"  161",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-10","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,2400",,,"  -16",",,W","  -88",",,W",,,,,"   42",",,W",,,,,,,,,"  -58","H,,S",,,,,,,"  270",",,W","  280",",,W",,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-11","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,2400",,,"    6",",,W","  -66",",,W",,,,,"   27",",,W",,,,,,,,,"  -34","H,,S",,,,,,,"  360",",,W","  350",",,W",,,,,,,"   58",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-12","42.2706","-71.8731","304.8","WORCESTER, MA US","  231",",,W,2400","  104",",,W,2400",,,"  -21",",,W"," -110",",,W",,,,,"   37",",,W",,,,,,,,,"  -77","H,,S",,,,,,,"   70",",,W","   80",",,W",,,,,,,"   67",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-13","42.2706","-71.8731","304.8","WORCESTER, MA US","   97",",,W,2400","   13",",,W,2400",,,"   11",",,W","  -43",",,W",,,,,"   52",",,W",,,,,,,,,"  -14","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-14","42.2706","-71.8731","304.8","WORCESTER, MA US","    0","T,,W,2400","    0","T,,W,2400",,,"    6",",,W","  -43",",,W",,,,,"   51",",,W",,,,,,,,,"  -26","H,,S",,,,,,,"  280",",,W","  300",",,W",,,,,,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-15","42.2706","-71.8731","304.8","WORCESTER, MA US","   10",",,W,2400","    0",",,W,2400",,,"   72",",,W","  -27",",,W",,,,,"   43",",,W",,,,,,,,,"   12","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,"   94",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-16","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,2400",,,"   28",",,W","  -49",",,W",,,,,"   62",",,W",,,,,,,,,"    7","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-17","42.2706","-71.8731","304.8","WORCESTER, MA US","    8",",,W,2400","    5",",,W,2400",,,"   11",",,W","  -82",",,W",,,,,"   24",",,W",,,,,,,,,"  -40","H,,S",,,,,,,"  270",",,W","  230",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-18","42.2706","-71.8731","304.8","WORCESTER, MA US","   84",",,W,2400","   97",",,W,2400",,,"  -16",",,W","  -93",",,W",,,,,"   32",",,W",,,,,,,,,"  -34","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,"   98",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-19","42.2706","-71.8731","304.8","WORCESTER, MA US","    0",",,W,2400","    0",",,W,2400",,,"  -27",",,W"," -121",",,W",,,,,"   49",",,W",,,,,,,,,"  -80","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-20","42.2706","-71.8731","304.8","WORCESTER, MA US","   33",",,W,2400","   25",",,W,2400",,,"  -43",",,W"," -116",",,W",,,,,"   30",",,W",,,,,,,,,"  -80","H,,S",,,,,,,"  150",",,W","  160",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094746","2019-02-21","42.2706","-71.8731","304.8","WORCESTER, MA US","   64",",,W,2400","   18",",,W,2400",,,"   56",",,W","  -66",",,W",,,,,"   57",",,W",,,,,,,,,"  -17","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"  134",",,W","  183",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
