"USC00415821","2018-07-07","34.72611","-100.53722","637.0","MEMPHIS, TX US","  102",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  206",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00415821","2018-07-08","34.72611","-100.53722","637.0","MEMPHIS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  206",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00415821","2018-07-09","34.72611","-100.53722","637.0","MEMPHIS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00415821","2018-07-10","34.72611","-100.53722","637.0","MEMPHIS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  206",",,7",,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00415821","2018-07-11","34.72611","-100.53722","637.0","MEMPHIS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  211",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00415821","2018-07-12","34.72611","-100.53722","637.0","MEMPHIS, TX US","    0","T,,7,0800","    0",",,7","    0",",,7","  383",",,7","  222",",,7",,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00415821","2018-07-13","34.72611","-100.53722","637.0","MEMPHIS, TX US","   58",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  217",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00415821","2018-07-14","34.72611","-100.53722","637.0","MEMPHIS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  217",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00415821","2018-07-15","34.72611","-100.53722","637.0","MEMPHIS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  217",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00415821","2018-07-16","34.72611","-100.53722","637.0","MEMPHIS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  211",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,
