"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00094133","2018-07-06","34.35178","-82.93013","245.4","HARTWELL, GA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  317",",,7","  228",",,7",,,,,"  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-07","34.35178","-82.93013","245.4","HARTWELL, GA US","  165",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","  211",",,7",,,,,"  217",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-08","34.35178","-82.93013","245.4","HARTWELL, GA US","   13",",,7,0730","    0",",,7,0730","    0",",,7,0730","  267",",,7","  200",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-09","34.35178","-82.93013","245.4","HARTWELL, GA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  283",",,7","  189",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-10","34.35178","-82.93013","245.4","HARTWELL, GA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","  200",",,7",,,,,"  217",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-11","34.35178","-82.93013","245.4","HARTWELL, GA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","  217",",,7",,,,,"  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-12","34.35178","-82.93013","245.4","HARTWELL, GA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  350",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-13","34.35178","-82.93013","245.4","HARTWELL, GA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  339",",,7","  233",",,7",,,,,"  244",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-14","34.35178","-82.93013","245.4","HARTWELL, GA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","  239",",,7",,,,,"  244",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-15","34.35178","-82.93013","245.4","HARTWELL, GA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  283",",,7","  233",",,7",,,,,"  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-16","34.35178","-82.93013","245.4","HARTWELL, GA US","   10",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","  228",",,7",,,,,"  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-17","34.35178","-82.93013","245.4","HARTWELL, GA US","    3",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","  206",",,7",,,,,"  211",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-18","34.35178","-82.93013","245.4","HARTWELL, GA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  333",",,7","  211",",,7",,,,,"  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-19","34.35178","-82.93013","245.4","HARTWELL, GA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  317",",,7","  228",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
"USC00094133","2018-07-20","34.35178","-82.93013","245.4","HARTWELL, GA US","    3",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","  228",",,7",,,,,"  233",",,7,0730",,,,,,,,,,,,,,,,,,,,,,
