"USC00033428","2018-06-26","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  211",",,7",,,,,,,,,"   38",",,7,0800",,,,,,,,,"  222",",,7","  378",",,7","  244",",,7,0800","   48",",,7",,,"  222",",,7",,,"  339",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-06-27","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  239",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"  267",",,7","  400",",,7","  250",",,7,0800","   55",",,7",,,"  256",",,7",,,"  367",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-06-28","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  244",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,"  261",",,7","  400",",,7","  256",",,7,0800","   53",",,7",,,"  294",",,7",,,"  389",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-06-29","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  244",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,"  261",",,7","  406",",,7","  250",",,7,0800","   40",",,7",,,"  267",",,7",,,"  394",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-06-30","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  239",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,"  261",",,7","  400",",,7","  244",",,7,0800","   43",",,7",,,"  294",",,7",,,"  406",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-07-01","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"  261",",,7","  389",",,7","  239",",,7,0800","   40",",,7",,,"  300",",,7",,,"  400",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-07-02","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  233",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"  267",",,7","  400",",,7","  233",",,7,0800","   39",",,7",,,"  294",",,7",,,"  411",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-07-03","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  233",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,"  267",",,7","  406",",,7","  239",",,7,0800","   43",",,7",,,"  311",",,7",,,"  411",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-07-04","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    5",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  233",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,"  250",",,7","  378",",,7","  239",",,7,0800","   53",",,7",,,"  300",",,7",,,"  400",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-07-05","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  233",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,"  250",",,7","  356",",,7","  239",",,7,0800","   63",",,7",,,"  261",",,7",,,"  367",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-07-06","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","   99",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  228",",,7",,,,,,,,,"   36",",,7,0800",,,,,,,,,"  256",",,7","  372",",,7","  239",",,7,0800","   55",",,7",,,"  267",",,7",,,"  378",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-07-07","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","  117",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  172",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,"  239",",,7","  378",",,7","  217",",,7,0800","   77",",,7",,,"  267",",,7",,,"  367",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-07-08","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  217",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,"  239",",,7","  356",",,7","  217",",,7,0800","   80",",,7",,,"  267",",,7",,,"  333",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-07-09","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","   43",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  217",",,7",,,,,,,,,"   13",",,7,0800",,,,,,,,,"  244",",,7","  361",",,7","  222",",,7,0800","   71",",,7",,,"  261",",,7",,,"  339",",,7",,,,,,,,,,,,,,,,,,
"USC00033428","2018-07-10","33.7092","-93.5563","114.3","HOPE 3 NE, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  222",",,7",,,,,,,,,"   46",",,7,0800",,,,,,,,,"  250",",,7","  372",",,7","  233",",,7,0800","   42",",,7",,,"  267",",,7",,,"  344",",,7",,,,,,,,,,,,,,,,,,
