"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00015594","2018-03-22","-23.4564","134.6849","661.0","ARLTUNGA, AS","    0",",,a","  320",",,a","  196",",,a",,,,,,,,,,,,,,
"ASN00015594","2018-03-23","-23.4564","134.6849","661.0","ARLTUNGA, AS","    0",",,a","  318",",,a","  228",",,a",,,,,,,,,,,,,,
"ASN00015594","2018-03-24","-23.4564","134.6849","661.0","ARLTUNGA, AS","    0",",,a","  305",",,a","  161",",,a",,,,,,,,,,,,,,
"ASN00015594","2018-03-25","-23.4564","134.6849","661.0","ARLTUNGA, AS","    0",",,a","  321",",,a","  168",",,a",,,,,,,,,,,,,,
"ASN00015594","2018-03-26","-23.4564","134.6849","661.0","ARLTUNGA, AS","    0",",,a","  267",",,a","  200",",,a",,,,,,,,,,,,,,
"ASN00015594","2018-03-27","-23.4564","134.6849","661.0","ARLTUNGA, AS","    0",",,a","  292",",,a","   89",",,a",,,,,,,,,,,,,,
"ASN00015594","2018-03-28","-23.4564","134.6849","661.0","ARLTUNGA, AS","    0",",,a","  324",",,a","  128",",,a",,,,,,,,,,,,,,
"ASN00015594","2018-03-29","-23.4564","134.6849","661.0","ARLTUNGA, AS","    0",",,a",,,"  230",",,a",,,,,,,,,,,,,,
"ASN00015594","2018-03-30","-23.4564","134.6849","661.0","ARLTUNGA, AS","    0",",,a",,,,,,,,,"    2",",,a",,,,,,,"  340",",,a"
"ASN00015594","2018-03-31","-23.4564","134.6849","661.0","ARLTUNGA, AS","    0",",,a","  335",",,a",,,,,"    2",",,a",,,,,,,"  194",",,a",,
"ASN00015594","2018-04-01","-23.4564","134.6849","661.0","ARLTUNGA, AS","    0",",,a","  340",",,a","  148",",,a",,,,,,,,,,,,,,
