"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00017123","2018-09-09","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  253",",,a","   53",",,a",,,,,,,,
"ASN00017123","2018-09-10","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  282",",,a","   77",",,a",,,,,,,,
"ASN00017123","2018-09-11","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  318",",,a","   98",",,a",,,,,,,,
"ASN00017123","2018-09-12","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  231",",,a","  145",",,a",,,,,,,,
"ASN00017123","2018-09-13","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  256",",,a","   76",",,a",,,,,,,,
"ASN00017123","2018-09-14","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  318",",,a","   72",",,a",,,,,,,,
"ASN00017123","2018-09-15","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  226",",,a","  171",",,a",,,,,,,,
"ASN00017123","2018-09-16","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  187",",,a","   77",",,a",,,,,,,,
"ASN00017123","2018-09-17","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  232",",,a","   37",",,a",,,,,,,,
"ASN00017123","2018-09-18","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  293",",,a","   53",",,a",,,,,,,,
"ASN00017123","2018-09-19","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  212",",,a","  140",",,a",,,,,,,,
"ASN00017123","2018-09-20","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  229",",,a","   68",",,a",,,,,,,,
"ASN00017123","2018-09-21","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  249",",,a","   84",",,a",,,,,,,,
"ASN00017123","2018-09-22","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  285",",,a","  166",",,a",,,,,,,,
"ASN00017123","2018-09-23","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  305",",,a","  116",",,a",,,,,,,,
"ASN00017123","2018-09-24","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  277",",,a","  155",",,a",,,,,,,,
"ASN00017123","2018-09-25","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  257",",,a","  100",",,a",,,,,,,,
"ASN00017123","2018-09-26","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  290",",,a","   91",",,a",,,,,,,,
"ASN00017123","2018-09-27","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  320",",,a","  100",",,a",,,,,,,,
"ASN00017123","2018-09-28","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  301",",,a","  139",",,a",,,,,,,,
"ASN00017123","2018-09-29","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  244",",,a","  170",",,a",,,,,,,,
"ASN00017123","2018-09-30","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  275",",,a","  100",",,a",,,,,,,,
"ASN00017123","2018-10-01","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS",,,"  328",",,a","   80",",,a",,,,,,,,
"ASN00017123","2018-10-02","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  380",",,a","  163",",,a",,,,,,,,
"ASN00017123","2018-10-03","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  334",",,a","  226",",,a",,,,,,,,
"ASN00017123","2018-10-04","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  253",",,a","  135",",,a",,,,,,,,
"ASN00017123","2018-10-05","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  268",",,a","  121",",,a",,,,,,,,
"ASN00017123","2018-10-06","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  298",",,a","  158",",,a",,,,,,,,
"ASN00017123","2018-10-07","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  323",",,a","  148",",,a",,,,,,,,
"ASN00017123","2018-10-08","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  334",",,a","  178",",,a",,,,,,,,
"ASN00017123","2018-10-09","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  326",",,a","  170",",,a",,,,,,,,
"ASN00017123","2018-10-10","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  271",",,a","  158",",,a",,,,,,,,
"ASN00017123","2018-10-11","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  267",",,a","  134",",,a",,,,,,,,
"ASN00017123","2018-10-12","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  301",",,a","  154",",,a",,,,,,,,
"ASN00017123","2018-10-13","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  327",",,a","  180",",,a",,,,,,,,
"ASN00017123","2018-10-14","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  368",",,a","  213",",,a",,,,,,,,
"ASN00017123","2018-10-15","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  404",",,a","  253",",,a",,,,,,,,
"ASN00017123","2018-10-16","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  281",",,a","  182",",,a",,,,,,,,
"ASN00017123","2018-10-17","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  283",",,a","  149",",,a",,,,,,,,
"ASN00017123","2018-10-18","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  323",",,a","  142",",,a",,,,,,,,
"ASN00017123","2018-10-19","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  372",",,a","  162",",,a",,,,,,,,
"ASN00017123","2018-10-20","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  264",",,a","  165",",,a",,,,,,,,
"ASN00017123","2018-10-21","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  298",",,a","  125",",,a",,,,,,,,
"ASN00017123","2018-10-22","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  342",",,a","  123",",,a",,,,,,,,
"ASN00017123","2018-10-23","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  364",",,a","  155",",,a",,,,,,,,
"ASN00017123","2018-10-24","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  355",",,a","  200",",,a",,,,,,,,
"ASN00017123","2018-10-25","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  388",",,a","  201",",,a",,,,,,,,
"ASN00017123","2018-10-26","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  392",",,a","  211",",,a",,,,,,,,
"ASN00017123","2018-10-27","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  330",",,a","  234",",,a",,,,,,,,
"ASN00017123","2018-10-28","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  318",",,a","  196",",,a",,,,,,,,
"ASN00017123","2018-10-29","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  337",",,a","  202",",,a",,,,,,,,
"ASN00017123","2018-10-30","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  361",",,a","  195",",,a",,,,,,,,
"ASN00017123","2018-10-31","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  384",",,a","  203",",,a",,,,,,,,
"ASN00017123","2018-11-01","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  415",",,a","  203",",,a",,,,,,,,
"ASN00017123","2018-11-02","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  423",",,a","  294",",,a",,,,,,,,
"ASN00017123","2018-11-03","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  406",",,a","  291",",,a",,,,,,,,
"ASN00017123","2018-11-04","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  423",",,a","  222",",,a",,,,,,,,
"ASN00017123","2018-11-05","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    4",",,a","  324",",,a","  256",",,a",,,,,,,,
"ASN00017123","2018-11-06","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  372",",,a","  249",",,a",,,,,,,,
"ASN00017123","2018-11-07","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","   54",",,a","  187",",,a","  167",",,a",,,,,,,,
"ASN00017123","2018-11-08","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","   24",",,a","  235",",,a","  117",",,a",,,,,,,,
"ASN00017123","2018-11-09","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  268",",,a","  118",",,a",,,,,,,,
"ASN00017123","2018-11-10","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  309",",,a","  131",",,a",,,,,,,,
"ASN00017123","2018-11-11","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  338",",,a","  156",",,a",,,,,,,,
"ASN00017123","2018-11-12","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  393",",,a","  198",",,a",,,,,,,,
"ASN00017123","2018-11-13","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","   16",",,a","  257",",,a","  228",",,a",,,,,,,,
"ASN00017123","2018-11-14","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","   48",",,a","  350",",,a","  180",",,a",,,,,,,,
"ASN00017123","2018-11-15","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    2",",,a","  366",",,a","  230",",,a",,,,,,,,
"ASN00017123","2018-11-16","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  359",",,a","  239",",,a",,,,,,,,
"ASN00017123","2018-11-17","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  352",",,a","  221",",,a",,,,,,,,
"ASN00017123","2018-11-18","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  360",",,a","  194",",,a",,,,,,,,
"ASN00017123","2018-11-19","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  397",",,a","  198",",,a",,,,,,,,
"ASN00017123","2018-11-20","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  327",",,a","  217",",,a",,,,,,,,
"ASN00017123","2018-11-21","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","   14",",,a","  279",",,a","  182",",,a",,,,,,,,
"ASN00017123","2018-11-22","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  244",",,a","  128",",,a",,,,,,,,
"ASN00017123","2018-11-23","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  288",",,a","  128",",,a",,,,,,,,
"ASN00017123","2018-11-24","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  315",",,a","  146",",,a",,,,,,,,
"ASN00017123","2018-11-25","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  312",",,a","  159",",,a",,,,,,,,
"ASN00017123","2018-11-26","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  345",",,a","  164",",,a",,,,,,,,
"ASN00017123","2018-11-27","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  332",",,a","  238",",,a",,,,,,,,
"ASN00017123","2018-11-28","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  287",",,a","  161",",,a",,,,,,,,
"ASN00017123","2018-11-29","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  316",",,a","  156",",,a",,,,,,,,
"ASN00017123","2018-11-30","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  361",",,a","  166",",,a",,,,,,,,
"ASN00017123","2018-12-01","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  393",",,a","  210",",,a",,,,,,,,
"ASN00017123","2018-12-02","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  334",",,a","  261",",,a",,,,,,,,
"ASN00017123","2018-12-03","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  339",",,a","  187",",,a",,,,,,,,
"ASN00017123","2018-12-04","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  352",",,a","  206",",,a",,,,,,,,
"ASN00017123","2018-12-05","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  373",",,a","  219",",,a",,,,,,,,
"ASN00017123","2018-12-06","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  407",",,a","  229",",,a",,,,,,,,
"ASN00017123","2018-12-07","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  401",",,a","  265",",,a",,,,,,,,
"ASN00017123","2018-12-08","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  411",",,a","  254",",,a",,,,,,,,
"ASN00017123","2018-12-09","-28.0997","140.1956","37.8","MOOMBA AIRPORT, AS","    0",",,a","  415",",,a","  248",",,a",,,,,,,,
