"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00380448","2018-05-02","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  294",",,7","  100",",,7",,,,,"  189",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-03","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  294",",,7","  111",",,7",,,,,"  111",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-04","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  300",",,7","  111",",,7",,,,,"  139",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-05","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  306",",,7","  139",",,7",,,,,"  172",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-06","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  289",",,7","  167",",,7",,,,,"  244",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-07","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  317",",,7","  139",",,7",,,,,"  211",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-08","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  289",",,7","  144",",,7",,,,,"  194",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-09","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  289",",,7","  133",",,7",,,,,"  206",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-10","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  306",",,7","  144",",,7",,,,,"  228",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-11","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  328",",,7","  156",",,7",,,,,"  183",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-12","33.3022","-81.02981","50.3","BAMBERG, SC US","    0","T,,7,0930","    0",",,7,0930","    0",",,7,0930","  344",",,7","  172",",,7",,,,,"  250",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-13","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  350",",,7","  178",",,7",,,,,"  244",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-14","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  350",",,7","  178",",,7",,,,,"  239",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-15","33.3022","-81.02981","50.3","BAMBERG, SC US","    0",",,7,0930","    0",",,7,0930","    0",",,7,0930","  300",",,7","  206",",,7",,,,,"  222",",,7,0930",,,,,,,,,,,,,,
"USC00380448","2018-05-16","33.3022","-81.02981","50.3","BAMBERG, SC US","  277",",,7,0930","    0",",,7,0930","    0",",,7,0930","  250",",,7","  206",",,7",,,,,"  228",",,7,0930",,,,,,,,,,,,,,
