"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00293577","2018-05-18","33.3216","-108.8794","1440.2","GLENWOOD, NM US","    0",",,7,1630","    0",",,7","    0",",,7","  306",",,7","   33",",,7",,,,,"  261",",,7,1630",,,,,,,,,,,,,,
"USC00293577","2018-05-19","33.3216","-108.8794","1440.2","GLENWOOD, NM US","    0",",,7,1630","    0",",,7","    0",",,7","  278",",,7","   39",",,7",,,,,"  278",",,7,1630",,,,,,,,,,,,,,
"USC00293577","2018-05-20","33.3216","-108.8794","1440.2","GLENWOOD, NM US","    0",",,7,1630","    0",",,7","    0",",,7","  289",",,7","   33",",,7",,,,,"  283",",,7,1630",,,,,,,,,,,,,,
"USC00293577","2018-05-21","33.3216","-108.8794","1440.2","GLENWOOD, NM US","    0",",,7,1630","    0",",,7","    0",",,7","  300",",,7","   56",",,7",,,,,"  294",",,7,1630",,,,,,,,,,,,,,
"USC00293577","2018-05-22","33.3216","-108.8794","1440.2","GLENWOOD, NM US","    0",",,7,1630","    0",",,7","    0",",,7","  300",",,7","   33",",,7",,,,,"  267",",,7,1630",,,,,,,,,,,,,,
"USC00293577","2018-05-23","33.3216","-108.8794","1440.2","GLENWOOD, NM US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00293577","2018-05-24","33.3216","-108.8794","1440.2","GLENWOOD, NM US","    0",",,7,1630","    0",",,7","    0",",,7","  311",",,7","   50",",,7",,,,,"  306",",,7,1630",,,,,,,,,,,,,,
"USC00293577","2018-05-25","33.3216","-108.8794","1440.2","GLENWOOD, NM US","    0",",,7,1630","    0",",,7","    0",",,7","  322",",,7","   61",",,7",,,,,"  317",",,7,1630",,,,,,,,,,,,,,
"USC00293577","2018-05-26","33.3216","-108.8794","1440.2","GLENWOOD, NM US","    0",",,7,1630","    0",",,7","    0",",,7","  317",",,7","  100",",,7",,,,,"  289",",,7,1630",,,,,,,,,,,,,,
"USC00293577","2018-05-27","33.3216","-108.8794","1440.2","GLENWOOD, NM US","    0",",,7,1630","    0",",,7","    0",",,7","  289",",,7","   33",",,7",,,,,"  283",",,7,1630",,,,,,,,,,,,,,
