"USC00258088","2017-12-09","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00258088","2017-12-10","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00258088","2017-12-11","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"  117",",,7","   11",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-12","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"   89",",,7"," -100",",,7",,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-14","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"  106",",,7","    6",",,7",,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-15","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"   50",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-16","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00258088","2017-12-17","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0","T,,7,0800",,,,,"  122",",,7","  -17",",,7",,,,,,,,,"  -17",",,7,0800",,,,,,,"    1",",,7",,,,,,
"USC00258088","2017-12-18","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    8",",,7,0800",,,,,"   28",",,7","  -39",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,"    1",",,7",,,,,,
"USC00258088","2017-12-19","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"  122",",,7","    0",",,7",,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-20","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"   83",",,7","  -39",",,7",,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-21","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"   72",",,7","  -17",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-22","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,7",,
"USC00258088","2017-12-24","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US",,,"   64",",,7,0800","   76",",,7,0800","  -50",",,7"," -111",",,7","    3",",,7",,,"  152",",,7",,," -111",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-26","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0","T,,7,0800","    0","T,,7,0800","   76",",,7,0800"," -111",",,7"," -194",",,7",,,,,,,,," -156",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-27","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800"," -150",",,7"," -244",",,7",,,,,,,,," -206",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-28","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    8",",,7,0800","   23",",,7,0800","   76",",,7,0800"," -122",",,7"," -217",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-29","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800","  -33",",,7"," -122",",,7",,,,,,,,,"  -94",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2017-12-31","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800"," -150",",,7"," -244",",,7",,,,,,,,," -206",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-01","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800","    0",",,7,0800","   76",",,7,0800"," -200",",,7"," -300",",,7",,,,,,,,," -289",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-02","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,"   51",",,7,0800"," -178",",,7"," -289",",,7",,,,,,,,," -222",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-03","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,"   51",",,7,0800","  -50",",,7"," -228",",,7",,,,,,,,," -139",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-04","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,"   51",",,7,0800"," -106",",,7"," -189",",,7",,,,,,,,," -167",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-05","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,"   51",",,7,0800"," -111",",,7"," -167",",,7",,,,,,,,," -128",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-06","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,"   51",",,7,0800","  -94",",,7"," -150",",,7",,,,,,,,," -150",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-07","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00258088","2018-01-08","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,"   25",",,7,0800","   44",",,7","  -61",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-09","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"   50",",,7","  -50",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-16","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US",,,,,"   25",",,7,0800"," -156",",,7"," -211",",,7","    7",",,7",,,"   71",",,7",,," -194",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-17","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,"   25",",,7,0800"," -128",",,7"," -194",",,7",,,,,,,,," -139",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-18","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,"   25",",,7,0800","  -11",",,7"," -139",",,7",,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-22","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","   66",",,7,0800","   25",",,7,0800","   25",",,7,0800","   11",",,7","   -6",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-23","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","   30",",,7,0800","   13",",,7,0800","   51",",,7,0800","    0",",,7","  -67",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-24","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,"   25",",,7,0800","  -44",",,7","  -89",",,7",,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-25","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,"    0",",,7,0800","   50",",,7","  -89",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-26","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"  106",",,7","  -33",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-29","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0","T,,7,0800","    0","T,,7,0800","    0",",,7,0800","  -39",",,7"," -144",",,7",,,,,,,,," -139",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-01-30","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00258088","2018-01-31","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"   78",",,7","  -44",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-02-01","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"   50",",,7"," -133",",,7",,,,,,,,," -128",",,7,0800",,,,,,,,,,,,,,
"USC00258088","2018-02-02","41.0625","-96.0069","324.6","SPRINGFIELD 7 E, NE US","    0",",,7,0800",,,,,"  -83",",,7"," -156",",,7",,,,,,,,," -111",",,7,0800",,,,,,,,,,,,,,
