"ASN00069018","2018-06-14","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  183",",,a","   85",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-15","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  185",",,a","  115",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-16","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  172",",,a","  115",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-17","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  158",",,a","   81",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-18","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","   44",",,a","  166",",,a","   81",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-19","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","   50",",,a","  155",",,a","   91",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-20","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","   92",",,a","  160",",,a","   87",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-21","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  165",",,a","   57",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-22","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  157",",,a","   46",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-23","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  159",",,a","   47",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-24","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  162",",,a","   40",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-25","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  155",",,a","   41",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-26","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  161",",,a","   52",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-27","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","   10",",,a","  163",",,a","   70",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-28","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","   40",",,a","  154",",,a","   95",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-29","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","  120",",,a","  170",",,a","   62",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-06-30","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  180",",,a","   55",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-01","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  162",",,a","   49",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-02","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  158",",,a","   42",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-03","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  176",",,a","   50",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-04","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  193",",,a","   51",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-05","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  239",",,a","  118",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-06","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  221",",,a","  151",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-07","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  178",",,a","   86",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-08","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  196",",,a","   64",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-09","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  169",",,a","   80",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-10","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  157",",,a","   53",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-11","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  142",",,a","   33",",,a",,,,,,,,,,,,,,,,
"ASN00069018","2018-07-12","-35.9093","150.1532","17.0","MORUYA HEADS PILOT STATION, AS","    0",",,a","  162",",,a","   51",",,a",,,,,,,,,,,,,,,,
