"USC00215400","2018-07-06","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","   81",",,7,1800","    0",",,7,","    0",",,7,","  272",",,7","  150",",,7",,,"  206",",,7,1800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-07","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0",",,7,1800","    0",",,7,","    0",",,7,","  317",",,7","  178",",,7",,,"  306",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-08","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0",",,7,1800","    0",",,7,","    0",",,7,","  333",",,7","  228",",,7",,,"  317",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-09","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","   76",",,7,1800","    0",",,7,","    0",",,7,","  322",",,7","  211",",,7",,,"  294",",,7,1800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-10","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","  109",",,7,1800","    0",",,7,","    0",",,7,","  306",",,7","  189",",,7",,,"  283",",,7,1800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-11","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0",",,7,1800","    0",",,7,","    0",",,7,","  322",",,7","  217",",,7",,,"  306",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-12","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","   38",",,7,1800","    0",",,7,","    0",",,7,","  328",",,7","  222",",,7",,,"  261",",,7,1800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-13","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","   13",",,7,1800","    0",",,7,","    0",",,7,","  300",",,7","  194",",,7",,,"  278",",,7,1800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-14","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0",",,7,1800","    0",",,7,","    0",",,7,","  317",",,7","  172",",,7",,,"  289",",,7,1800",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-15","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0","T,,7,1800","    0",",,7,","    0",",,7,","  300",",,7","  183",",,7",,,"  217",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-16","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0",",,7,1800","    0",",,7,","    0",",,7,","  306",",,7","  133",",,7",,,"  294",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-17","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0",",,7,1800","    0",",,7,","    0",",,7,","  311",",,7","  133",",,7",,,"  272",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-18","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0",",,7,1800","    0",",,7,","    0",",,7,","  294",",,7","  167",",,7",,,"  267",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-19","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","  132",",,7,1800","    0",",,7,","    0",",,7,","  283",",,7","  194",",,7",,,"  217",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-20","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","  244",",,7,1800","    0",",,7,","    0",",,7,","  267",",,7","  167",",,7",,,"  250",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-21","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0",",,7,1800","    0",",,7,","    0",",,7,","  272",",,7","  172",",,7",,,"  261",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-22","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0",",,7,1800","    0",",,7,","    0",",,7,","  283",",,7","  167",",,7",,,"  272",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-23","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    5",",,7,1800","    0",",,7,","    0",",,7,","  283",",,7","  194",",,7",,,"  261",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-24","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0",",,7,1800","    0",",,7,","    0",",,7,","  294",",,7","  128",",,7",,,"  289",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-25","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","  160",",,7,1800","    0",",,7,","    0",",,7,","  311",",,7","  178",",,7",,,"  233",",,7,1800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00215400","2018-07-26","45.1219","-95.9269","310.9","MILAN 1 NW, MN US","    0",",,7,1800","    0",",,7,","    0",",,7,","  244",",,7","  133",",,7",,,"  189",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
