"ASN00092012","2018-06-14","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","   16",",,a","  115",",,a","   34",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-15","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","   50",",,a","  127",",,a","   55",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-16","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","    0",",,a","  108",",,a","   16",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-17","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","   84",",,a","  106",",,a","   24",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-18","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","  146",",,a","   96",",,a","   62",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-19","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","    6",",,a","  116",",,a","   25",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-20","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","    2",",,a","  126",",,a","   48",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-21","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","    0",",,a","  139",",,a","    1",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-22","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","    0",",,a","  127",",,a","  -21",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-23","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","    0",",,a","  121",",,a","   -3",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-24","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","    0",",,a","  111",",,a","   55",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-25","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","    0",",,a","  140",",,a","    4",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-26","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","    0",",,a","  146",",,a","  -17",",,a",,,,,,,,,,,,,,
"ASN00092012","2018-06-27","-41.6428","147.9664","237.0","FINGAL LEGGE STREET, AS","    4",",,a","  132",",,a","  -11",",,a",,,,,,,,,,,,,,
