"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00141867","2018-06-08","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  183",",,7",,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,
"USC00141867","2018-06-09","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  339",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-06-10","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  350",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-06-11","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  367",",,7","  233",",,7",,,"    3",",,7",,,,,,,"    0",",,7",,,"  256",",,7,0800",,,,,,
"USC00141867","2018-06-12","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  206",",,7",,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,
"USC00141867","2018-06-13","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  217",",,7",,,,,,,,,,,,,,,"  233",",,7,0800",,,,,,
"USC00141867","2018-06-14","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  233",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,
"USC00141867","2018-06-15","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  244",",,7",,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,
"USC00141867","2018-06-16","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-06-17","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  250",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,
"USC00141867","2018-06-18","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  244",",,7",,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,
"USC00141867","2018-06-19","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  228",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,
"USC00141867","2018-06-20","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  200",",,7",,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,
"USC00141867","2018-06-21","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  167",",,7",,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,
"USC00141867","2018-06-22","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  183",",,7",,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,
"USC00141867","2018-06-23","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  261",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-06-24","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  333",",,7","  211",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,"  239",",,7,0800",,,,,,
"USC00141867","2018-06-25","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  117",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  194",",,7",,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,
"USC00141867","2018-06-26","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  200",",,7",,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,
"USC00141867","2018-06-27","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  211",",,7",,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,
"USC00141867","2018-06-28","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  372",",,7","  211",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,
"USC00141867","2018-06-29","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  400",",,7","  250",",,7",,,,,,,,,,,,,,,"  278",",,7,0800",,,,,,
"USC00141867","2018-06-30","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  383",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-07-01","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  378",",,7","  206",",,7",,,"    2",",,7",,,,,,,"   36",",,7",,,"  211",",,7,0800",,,,,,
"USC00141867","2018-07-02","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  167",",,7",,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,
"USC00141867","2018-07-03","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  217",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,
"USC00141867","2018-07-04","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  383",",,7","  244",",,7",,,,,,,,,,,,,,,"  283",",,7,0800",,,,,,
"USC00141867","2018-07-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  228",",,7",,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,
"USC00141867","2018-07-06","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  239",",,7",,,,,,,,,,,,,,,"  256",",,7,0800",,,,,,
"USC00141867","2018-07-07","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  344",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-07-08","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  344",",,7","  156",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,"  200",",,7,0800",,,,,,
"USC00141867","2018-07-09","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  178",",,7",,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,
"USC00141867","2018-07-10","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  206",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,
"USC00141867","2018-07-11","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  372",",,7","  222",",,7",,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,
"USC00141867","2018-07-12","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  378",",,7","  228",",,7",,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,
"USC00141867","2018-07-13","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  389",",,7","  222",",,7",,,,,,,,,,,,,,,"  267",",,7,0800",,,,,,
"USC00141867","2018-07-14","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  383",",,7","  228",",,7",,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,
"USC00141867","2018-07-15","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  206",",,7",,,,,,,,,,,,,,,"  256",",,7,0800",,,,,,
"USC00141867","2018-07-16","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   84",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  228",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,
"USC00141867","2018-07-17","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  222",",,7",,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,
"USC00141867","2018-07-18","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  206",",,7",,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,
"USC00141867","2018-07-19","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  222",",,7",,,,,,,,,,,,,,,"  256",",,7,0800",,,,,,
"USC00141867","2018-07-20","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  378",",,7","  222",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,
"USC00141867","2018-07-21","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  361",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-07-22","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  339",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-07-23","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  333",",,7","  200",",,7",,,"    3",",,7",,,,,,,"   10",",,7",,,"  228",",,7,0800",,,,,,
"USC00141867","2018-07-24","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  200",",,7",,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,
"USC00141867","2018-07-25","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  189",",,7",,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,
"USC00141867","2018-07-26","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  189",",,7",,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,
"USC00141867","2018-07-27","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  156",",,7",,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,
"USC00141867","2018-07-28","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  200",",,7",,,,,,,,,,,,,,,"  211",",,7,0800",,,,,,
"USC00141867","2018-07-29","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  173",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  183",",,7",,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,
"USC00141867","2018-07-30","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  189",",,7",,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,
"USC00141867","2018-07-31","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  114",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  161",",,7",,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,
"USC00141867","2018-08-01","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  150",",,7",,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,
"USC00141867","2018-08-02","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  178",",,7",,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,
"USC00141867","2018-08-03","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  194",",,7",,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,
"USC00141867","2018-08-04","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-08-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-08-06","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   74",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  222",",,7",,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,
"USC00141867","2018-08-07","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  206",",,7",,,,,,,,,,,,,,,"  211",",,7,0800",,,,,,
"USC00141867","2018-08-08","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-08-09","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  356",",,7","  217",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,"  217",",,7,0800",,,,,,
"USC00141867","2018-08-10","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  217",",,7",,,,,,,,,,,,,,,"  233",",,7,0800",,,,,,
"USC00141867","2018-08-11","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  178",",,7",,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,
"USC00141867","2018-08-12","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  183",",,7",,,,,,,,,,,,,,,"  289",",,7,0800",,,,,,
"USC00141867","2018-08-13","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  206",",,7",,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,
"USC00141867","2018-08-14","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  508",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  206",",,7",,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,
"USC00141867","2018-08-15","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  135",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  211",",,7",,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,
"USC00141867","2018-08-16","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  183",",,7",,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,
"USC00141867","2018-08-17","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  224",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  217",",,7",,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,
"USC00141867","2018-08-18","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  194",",,7",,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,
"USC00141867","2018-08-19","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  294",",,7","  194",",,7",,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,
"USC00141867","2018-08-20","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  244",",,7","  206",",,7",,,"    2",",,7",,,,,,,"  274",",,7",,,"  222",",,7,0800",,,,,,
"USC00141867","2018-08-21","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  178",",,7",,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,
"USC00141867","2018-08-22","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  172",",,7",,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,
"USC00141867","2018-08-23","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  226",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  178",",,7",,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,
"USC00141867","2018-08-24","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  559",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  178",",,7",,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,
"USC00141867","2018-08-25","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  189",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,
"USC00141867","2018-08-26","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  228",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,
"USC00141867","2018-08-27","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  228",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,
"USC00141867","2018-08-28","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  261",",,7",,,,,,,,,,,,,,,"  267",",,7,0800",,,,,,
"USC00141867","2018-08-29","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  161",",,7",,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,
"USC00141867","2018-08-30","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  396",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  161",",,7",,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,
"USC00141867","2018-08-31","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  200",",,7",,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,
"USC00141867","2018-09-01","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  217",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,
"USC00141867","2018-09-02","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  217",",,7",,,,,,,,,,,,,,,"  233",",,7,0800",,,,,,
"USC00141867","2018-09-03","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00141867","2018-09-04","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  217",",,7",,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,
"USC00141867","2018-09-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  222",",,7",,,,,,,,,,,,,,,"  222",",,7,0800",,,,,,
"USC00141867","2018-09-06","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","  630",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  200",",,7",,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,
"USC00141867","2018-09-07","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  206",",,7",,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,
"USC00141867","2018-09-08","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  167",",,7",,,,,,,,,,,,,,,"  172",",,7,0800",,,,,,
"USC00141867","2018-09-09","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  144",",,7",,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,
"USC00141867","2018-09-10","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  117",",,7",,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,
"USC00141867","2018-09-11","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  133",",,7",,,,,,,,,,,,,,,"  150",",,7,0800",,,,,,
"USC00141867","2018-09-12","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  150",",,7",,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,
"USC00141867","2018-09-13","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  156",",,7",,,,,,,,,,,,,,,"  211",",,7,0800",,,,,,
"USC00141867","2018-09-14","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  194",",,7",,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,
