"USC00129222","2018-07-07","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  106",",,7",,,,,,,"   99",",,7,0700",,,,,,,"  139",",,7","  294",",,7","  156",",,7,0700","  175",",,7",,,"  156",",,7","  194",",,7",,,"  206",",,7",,,,,,,,,"  283",",,7","  278",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00129222","2018-07-08","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  128",",,7",,,,,,,"   66",",,7,0700",,,,,,,"  122",",,7","  311",",,7","  172",",,7,0700","   80",",,7",,,"  156",",,7","  200",",,7",,,"  206",",,7",,,,,,,,,"  339",",,7","  322",",,7",,,"  283",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00129222","2018-07-09","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  133",",,7",,,,,,,"   64",",,7,0700",,,,,,,"  167",",,7","  339",",,7","  178",",,7,0700","   45",",,7",,,"  172",",,7","  200",",,7",,,"  206",",,7",,,,,,,,,"  367",",,7","  356",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00129222","2018-07-10","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  161",",,7",,,,,,,"   43",",,7,0700",,,,,,,"  183",",,7","  450",",I,7","  239",",,7,0700","   79",",,7",,,"  189",",,7","  217",",,7",,,"  217",",,7",,,,,,,,,"  383",",,7","  356",",,7",,,"  300",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00129222","2018-07-11","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  156",",,7",,,,,,,"   64",",,7,0700",,,,,,,"  200",",,7","  450",",I,7","  206",",,7,0700","   90",",,7",,,"  211",",,7","  233",",,7",,,"  239",",,7",,,,,,,,,"  372",",,7","  344",",,7",,,"  306",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00129222","2018-07-12","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  156",",,7",,,,,,,"  104",",,7,0700",,,,,,,"  178",",,7","  344",",,7","  194",",,7,0700","   60",",,7",,,"  211",",,7","  233",",,7",,,"  233",",,7",,,,,,,,,"  378",",,7","  367",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00129222","2018-07-13","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  111",",,7",,,,,,,"   84",",,7,0700",,,,,,,"  194",",,7","  333",",,7","  200",",,7,0700","   76",",,7",,,"  206",",,7","  233",",,7",,,"  222",",,7",,,,,,,,,"  389",",,7","  367",",,7",,,"  311",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00129222","2018-07-14","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  189",",,7",,,,,,,"   81",",,7,0700",,,,,,,"  189",",,7","  333",",,7","  211",",,7,0700","   76",",,7",,,"  211",",,7","  233",",,7",,,"  233",",,7",,,,,,,,,"  389",",,7","  372",",,7",,,"  317",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00129222","2018-07-15","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","   43",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  200",",,7",,,,,,,"   15",",,7,0700",,,,,,,"  211",",,7","  289",",,7","  233",",,7,0700","   34",",,7",,,"  222",",,7","  244",",,7",,,"  244",",,7",,,,,,,,,"  294",",,7","  300",",,7",,,"  278",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00129222","2018-07-16","41.4439","-86.9294","224.0","WANATAH 2 WNW, IN US","   48",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  222",",,7",,,,,,,"  107",",,7,0700",,,,,,,"  217",",,7","  356",",,7","  233",",,7,0700","   60",",,7",,,"  228",",,7","  250",",,7",,,"  244",",,7",,,,,,,,,"  367",",,7","  367",",,7",,,"  322",",,7",,,,,,,,,,,,,,,,,,,,,,,,
