"USW00014733","2018-07-07","42.9408","-78.7358","218.2","BUFFALO NIAGARA INTERNATIONAL, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  128",",,W",,,,,"   18",",,W",,,,,,,,,"  198","H,,S",,,,,"   80",",,W","   60",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","2018-07-08","42.9408","-78.7358","218.2","BUFFALO NIAGARA INTERNATIONAL, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  144",",,W",,,,,"   28",",,W",,,,,,,,,"  219","H,,S",,,,,"  230",",,W","  220",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","2018-07-09","42.9408","-78.7358","218.2","BUFFALO NIAGARA INTERNATIONAL, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  161",",,W",,,,,"   52",",,W",,,,,,,,,"  230","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","2018-07-10","42.9408","-78.7358","218.2","BUFFALO NIAGARA INTERNATIONAL, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  200",",,W",,,,,"   48",",,W",,,,,,,,,"  246","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","2018-07-11","42.9408","-78.7358","218.2","BUFFALO NIAGARA INTERNATIONAL, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  167",",,W",,,,,"   30",",,W",,,,,,,,,"  231","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","2018-07-12","42.9408","-78.7358","218.2","BUFFALO NIAGARA INTERNATIONAL, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  139",",,W",,,,,"   20",",,W",,,,,,,,,"  222","H,,S",,,,,"  200",",,W","  150",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","2018-07-13","42.9408","-78.7358","218.2","BUFFALO NIAGARA INTERNATIONAL, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  200",",,W",,,,,"   33",",,W",,,,,,,,,"  256","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","2018-07-14","42.9408","-78.7358","218.2","BUFFALO NIAGARA INTERNATIONAL, NY US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  211",",,W",,,,,"   40",",,W",,,,,,,,,"  248","H,,S",,,,,"  220",",,W","  230",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","2018-07-15","42.9408","-78.7358","218.2","BUFFALO NIAGARA INTERNATIONAL, NY US","   38",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  206",",,W",,,,,"   19",",,W",,,,,,,,,"  248","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","2018-07-16","42.9408","-78.7358","218.2","BUFFALO NIAGARA INTERNATIONAL, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  206",",,W",,,,,"   38",",,W",,,,,,,,,"  264","H,,S",,,,,"  240",",,W","  180",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
