"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00092966","2018-05-22","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","  102",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  200",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-05-23","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","   38",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  206",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-05-24","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","   25",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  206",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-05-25","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  200",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-05-26","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","   30",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  194",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-05-27","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","  191",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  206",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-05-28","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","  305",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  211",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-05-29","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","   30",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  217",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-05-30","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  217",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-05-31","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  211",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-01","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","  107",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  200",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-02","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  211",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-03","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  211",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-04","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  167",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-05","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  178",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-06","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  194",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-07","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  200",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-08","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  194",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-09","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-10","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","   89",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  200",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-11","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","  424",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-12","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  206",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-13","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  211",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-14","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  206",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-15","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  211",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-16","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  217",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-17","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  217",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-18","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  217",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-19","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  228",",,7",,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-20","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  217",",,7",,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-21","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  239",",,7",,,,,"  322",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-22","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  228",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-23","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  228",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-24","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","  384",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  233",",,7",,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-25","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-26","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","   33",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  211",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-27","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","   13",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-28","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","  185",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  200",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-29","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  211",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-06-30","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  228",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-01","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","  140",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  222",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-02","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  228",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-03","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  217",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-04","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  222",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-05","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  211",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-06","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  189",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-07","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  206",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-08","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","   25",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  200",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-09","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  206",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-10","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-11","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-12","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  228",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-13","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  222",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-14","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  217",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-15","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","  673",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  217",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-16","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  222",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00092966","2018-07-17","32.2003","-83.2058","121.9","EASTMAN 1 W, GA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  228",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,
