"USC00231275","2018-07-07","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  289",",,7","  167",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-08","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  278",",,7","  167",",,7",,,,,,,,,"  178",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-09","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  294",",,7","  167",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-10","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  328",",,7","  194",",,7",,,,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-11","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  339",",,7","  228",",,7",,,,,,,,,"  228",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-12","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  317",",,7","  217",",,7",,,,,,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-13","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  333",",,7","  217",",,7",,,,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-14","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  344",",,7","  222",",,7",,,,,,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-15","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","  262",",,7,0600","    0",",,7,","    0",",,7,0600","  328",",,7","  217",",,7",,,,,,,,,"  217",",,7,0600","    1",",,7",,,,,,,,,,,,,,
"USC00231275","2018-07-16","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  300",",,7","  217",",,7",,,,,,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-17","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  317",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-18","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  322",",,7","  183",",,7",,,,,,,,,"  217",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-19","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","   48",",,7,0600","    0",",,7,","    0",",,7,0600","  289",",,7","  194",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-20","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","  221",",,7,0600","    0",",,7,","    0",",,7,0600","  217",",,7","  194",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-21","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  283",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,
"USC00231275","2018-07-22","40.14394","-91.51593","149.4","CANTON L AND D 20, MO US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  272",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,
