"USC00081544","2018-04-25","30.7806","-85.5503","39.6","CHIPLEY, FL US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","  117",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00081544","2018-04-26","30.7806","-85.5503","39.6","CHIPLEY, FL US","    0",",,7,0730","    0",",,7","    0",",,7","  256",",,7","  122",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00081544","2018-04-27","30.7806","-85.5503","39.6","CHIPLEY, FL US","    0",",,7,0730","    0",",,7","    0",",,7","  261",",,7","  111",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00081544","2018-04-28","30.7806","-85.5503","39.6","CHIPLEY, FL US","    0",",,7,0730","    0",",,7","    0",",,7","  261",",,7","  100",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00081544","2018-04-29","30.7806","-85.5503","39.6","CHIPLEY, FL US","    0",",,7,0730","    0",",,7","    0",",,7","  272",",,7","  111",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00081544","2018-04-30","30.7806","-85.5503","39.6","CHIPLEY, FL US","    0",",,7,0730","    0",",,7","    0",",,7","  278",",,7","  106",",,7",,,,,"  106",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00081544","2018-05-01","30.7806","-85.5503","39.6","CHIPLEY, FL US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  106",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00081544","2018-05-02","30.7806","-85.5503","39.6","CHIPLEY, FL US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  144",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00081544","2018-05-03","30.7806","-85.5503","39.6","CHIPLEY, FL US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  144",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00081544","2018-05-04","30.7806","-85.5503","39.6","CHIPLEY, FL US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  150",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00081544","2018-05-05","30.7806","-85.5503","39.6","CHIPLEY, FL US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  161",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,
