"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00003887","2018-07-06","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  272",",,W","  150",",,W","   46",",,W",,,,,,,,,"   50",",,W","   50",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,
"USW00003887","2018-07-07","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  261",",,W","  128",",,W","   35",",,W",,,,,,,,,"  110",",,W","  100",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00003887","2018-07-08","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  289",",,W","  117",",,W","   14",",,W",,,,,,,,,"  150",",,W","  160",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,
"USW00003887","2018-07-09","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  322",",,W","  178",",,W","   26",",,W",,,,,,,,,"  210",",,W","  220",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,
"USW00003887","2018-07-10","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    8",",,W",,,,,"  339",",,W","  200",",,W","   30",",,W",,,,,,,,,"  320",",,W","  320",",,W","  112",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00003887","2018-07-11","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  306",",,W","  167",",,W","   25",",,W",,,,,,,,,"   70",",,W","   80",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,
"USW00003887","2018-07-12","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  300",",,W","  172",",,W","   26",",,W",,,,,,,,,"  150",",,W","  110",",,W","   54",",,W","   94",",,W",,,,,,,,,,,,
"USW00003887","2018-07-13","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  317",",,W","  167",",,W","   24",",,W",,,,,,,,,"  140",",,W","  150",",,W","   54",",,W","   85",",,W",,,,,,,,,,,,
"USW00003887","2018-07-14","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","  152",",,W",,,,,"  272",",,W","  194",",,W","   35",",,W",,,,,,,,,"   70",",,W","   70",",,W","  112",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00003887","2018-07-15","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  300",",,W","  200",",,W","   26",",,W",,,,,,,,,"  210",",,W","  200",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00003887","2018-07-16","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    0","T,,W",,,,,"  328",",,W","  228",",,W","   30",",,W",,,,,,,,,"  310",",,W","  310",",,W","   76",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00003887","2018-07-17","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  300",",,W","  189",",,W","   28",",,W",,,,,,,,,"   60",",,W","   80",",,W","   54",",,W","   89",",,W",,,,,,,,,,,,
"USW00003887","2018-07-18","39.83444","-88.86556","205.7","DECATUR AIRPORT, IL US","    0",",,W",,,,,"  278",",,W","  150",",,W","   30",",,W",,,,,,,,,"   60",",,W","   70",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,
