"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00014770","2018-07-06","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0","T,,W,",,,"  306",",,W","  167",",,W","   26",",,W",,," 1521",",,W",,,,,"   10",",,W","  320",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00014770","2018-07-07","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  267",",,W","  117",",,W","   18",",,W",,," 0801",",,W",,,,,"   60",",,W","   80",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00014770","2018-07-08","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  294",",,W","  106",",,W","    6",",,W",,," 1625",",,W",,,,,"  170",",,W","  130",",,W","   36",",,W","   54",",,W",,,,,,,,
"USW00014770","2018-07-09","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  306",",,W","  122",",,W","   13",",,W",,," 1521",",,W",,,,,"  130",",,W","  130",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00014770","2018-07-10","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  333",",,W","  156",",,W","   16",",,W",,," 1743",",,W",,,,,"  340",",,W","  320",",,W","   76",",,W","  134",",,W",,,,,,,,
"USW00014770","2018-07-11","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  306",",,W","  150",",,W","   27",",,W",,," 1151",",,W",,,,,"   30",",,W","  350",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00014770","2018-07-12","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  300",",,W","  111",",,W","   12",",,W",,," 1500",",,W",,,,,"  300",",,W","  280",",,W","  103",",,W","  143",",,W",,,,,,,,
"USW00014770","2018-07-13","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  306",",,W","  150",",,W","   14",",,W",,," 1435",",,W",,,,,"  160",",,W","  160",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00014770","2018-07-14","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  333",",,W","  183",",,W","   10",",,W",,," 1335",",,W",,,,,"  170",",,W","  210",",,W","   54",",,W","   72",",,W",,,,,,,,
"USW00014770","2018-07-15","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","   76",",,W,",,,"  294",",,W","  206",",,W","   15",",,W",,," 0748",",,W",,,,,"   10",",,W","   10",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00014770","2018-07-16","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  333",",,W","  200",",,W","   11",",,W",,," 1614",",,W",,,,,"  160",",,W","  150",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00014770","2018-07-17","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","  231",",,W,",,,"  267",",,W","  178",",,W","   10",",,W",,," 1649",",,W",,,,,"   10",",,W","  360",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00014770","2018-07-18","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  283",",,W","  150",",,W","   20",",,W",,," 1328",",,W",,,,,"   20",",,W","  360",",,W","   58",",,W","  107",",,W",,,,,,,,
"USW00014770","2018-07-19","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  289",",,W","  122",",,W","    8",",,W",,," 1205",",,W",,,,,"  180",",,W","  350",",,W","   40",",,W","   54",",,W",,,,,,,,
"USW00014770","2018-07-20","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","    0",",,W,",,,"  294",",,W","  133",",,W","   27",",,W",,," 1713",",,W",,,,,"  170",",,W","  160",",,W","   67",",,W","   98",",,W",,,,,,,,
"USW00014770","2018-07-21","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","  439",",,W,",,,"  233",",,W","  156",",,W","   29",",,W",,," 0757",",,W",,,,,"  120",",,W","  140",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00014770","2018-07-22","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","  287",",,W,",,,"  261",",,W","  161",",,W","   24",",,W",,," 1750",",,W",,,,,"  350",",,W","  120",",,W","   58",",,W","   85",",,W",,,,,,,,
"USW00014770","2018-07-23","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US",,,,,"  283",",,W","  206",",,W","   18",",,W",,," 1259",",,W",,,,,"  160",",,W","  150",",,W","   72",",,W","  103",",,W",,,,,,,,
"USW00014770","2018-07-24","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","  302",",,W,",,,"  261",",,W","  222",",,W","   18",",,W",,," 1338",",,W",,,,,"  170",",,W","  160",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00014770","2018-07-25","40.82056","-76.86417","135.3","SELINSGROVE PENN VALLEY AIRPORT, PA US","  404",",,W,",,,"  256",",,W","  206",",,W","    9",",,W",,," 0930",",,W",,,,,"  160",",,W","  170",",,W","   58",",,W","   72",",,W",,,,,,,,
