"USC00140439","2018-07-07","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  311",",,7","  183",",,7",,,,,,,,,"  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-08","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  333",",,7","  189",",,7",,,,,,,,,"  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-09","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  350",",,7","  172",",,7",,,,,,,,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-10","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  350",",,7","  167",",,7",,,,,,,,,"  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-11","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  350",",,7","  172",",,7",,,,,,,,,"  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-12","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  367",",,7","  189",",,7",,,,,,,,,"  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-13","39.79957","-101.04213","881.8","ATWOOD, KS US","   23",",,7","    0",",,7","    0",",,7","  361",",,7","  189",",,7",,,,,,,,,"  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-14","39.79957","-101.04213","881.8","ATWOOD, KS US","    5",",,7","    0",",,7","    0",",,7","  306",",,7","  189",",,7",,,,,,,,,"  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-15","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  317",",,7","  178",",,7",,,,,,,,,"  183",",,7",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-16","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  322",",,7","  183",",,7",,,,,,,,,"  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-17","39.79957","-101.04213","881.8","ATWOOD, KS US","  157",",,7","    0",",,7","    0",",,7","  317",",,7","  167",",,7",,,,,,,,,"  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-18","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  289",",,7","  167",",,7",,,,,,,,,"  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-19","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  306",",,7","  172",",,7",,,,,,,,,"  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-20","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  367",",,7","  194",",,7",,,,,,,,,"  194",",,7",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-21","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  361",",,7","  194",",,7",,,,,,,,,"  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-22","39.79957","-101.04213","881.8","ATWOOD, KS US","    5",",,7","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,,,,"  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-23","39.79957","-101.04213","881.8","ATWOOD, KS US","    8",",,7","    0",",,7","    0",",,7","  333",",,7","  200",",,7",,,,,,,,,"  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-24","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  300",",,7","  172",",,7",,,,,,,,,"  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-25","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  322",",,7","  167",",,7",,,,,,,,,"  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-26","39.79957","-101.04213","881.8","ATWOOD, KS US","    8",",,7","    0",",,7","    0",",,7","  322",",,7","  189",",,7",,,,,,,,,"  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-27","39.79957","-101.04213","881.8","ATWOOD, KS US","   84",",,7","    0",",,7","    0",",,7","  283",",,7","  144",",,7",,,,,,,,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-28","39.79957","-101.04213","881.8","ATWOOD, KS US","   10",",,7","    0",",,7","    0",",,7","  272",",,7","  150",",,7",,,,,,,,,"  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-29","39.79957","-101.04213","881.8","ATWOOD, KS US","  165",",,7","    0",",,7","    0",",,7","  311",",,7","  133",",,7",,,,,,,,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-30","39.79957","-101.04213","881.8","ATWOOD, KS US","    8",",,7","    0",",,7","    0",",,7","  256",",,7","  150",",,7",,,,,,,,,"  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-07-31","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  256",",,7","  100",",,7",,,,,,,,,"  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-08-01","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  300",",,7","   94",",,7",,,,,,,,,"  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00140439","2018-08-02","39.79957","-101.04213","881.8","ATWOOD, KS US","    0",",,7","    0",",,7","    0",",,7","  322",",,7","  128",",,7",,,,,,,,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,
