"USC00248390","2018-05-03","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  239",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-04","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  244",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-05","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  250",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-06","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  278",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-07","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  239",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-08","48.4806","-115.9062","588.0","TROY, MT US","    5",",,7,1400",,,,,"  256",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-09","48.4806","-115.9062","588.0","TROY, MT US","    5",",,7,1400",,,,,"  178",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-10","48.4806","-115.9062","588.0","TROY, MT US","   36",",,7,1400",,,,,"  167",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-11","48.4806","-115.9062","588.0","TROY, MT US","    5",",,7,1400",,,,,"  233",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-12","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  267",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-13","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  283",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-14","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  294",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-15","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  306",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-16","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  278",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-17","48.4806","-115.9062","588.0","TROY, MT US","  229",",,7,1400",,,,,"  172",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-18","48.4806","-115.9062","588.0","TROY, MT US","    5",",,7,1400",,,,,"  211",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-19","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  244",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-20","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  256",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-21","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  278",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-22","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  306",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-23","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  306",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-24","48.4806","-115.9062","588.0","TROY, MT US","   51",",,7,1400",,,,,"  289",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-25","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  289",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00248390","2018-05-26","48.4806","-115.9062","588.0","TROY, MT US","    0",",,7,1400",,,,,"  261",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,
