"USC00386299","2018-07-07","33.66269","-81.03329","98.1","NORTH 5 NE, SC US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  222",",,7","   53",",,7,0700","  289",",,7","  306",",,7","  244",",,7,0700","  294",",,7","  311",",,7"
"USC00386299","2018-07-08","33.66269","-81.03329","98.1","NORTH 5 NE, SC US","   61",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  211",",,7","   71",",,7,0700","  294",",,7","  306",",,7","  217",",,7,0700","  283",",,7","  306",",,7"
"USC00386299","2018-07-09","33.66269","-81.03329","98.1","NORTH 5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  200",",,7","   81",",,7,0700","  294",",,7","  306",",,7","  206",",,7,0700","  289",",,7","  306",",,7"
"USC00386299","2018-07-10","33.66269","-81.03329","98.1","NORTH 5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  172",",,7","   86",",,7,0700","  283",",,7","  306",",,7","  267",",,7,0700","  283",",,7","  306",",,7"
"USC00386299","2018-07-11","33.66269","-81.03329","98.1","NORTH 5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  200",",,7","   94",",,7,0700","  294",",,7","  306",",,7","  211",",,7,0700","  283",",,7","  306",",,7"
"USC00386299","2018-07-12","33.66269","-81.03329","98.1","NORTH 5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  378",",,7","  211",",,7","   99",",,7,0700","  294",",,7","  306",",,7","  239",",,7,0700","  294",",,7","  311",",,7"
"USC00386299","2018-07-13","33.66269","-81.03329","98.1","NORTH 5 NE, SC US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","  372",",,7","  239",",,7","   69",",,7,0700","  306",",,7","  311",",,7","  244",",,7,0700","  294",",,7","  311",",,7"
"USC00386299","2018-07-14","33.66269","-81.03329","98.1","NORTH 5 NE, SC US","   53",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  222",",,7","   66",",,7,0700","  300",",,7","  311",",,7","  239",",,7,0700","  289",",,7","  306",",,7"
"USC00386299","2018-07-15","33.66269","-81.03329","98.1","NORTH 5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  217",",,7","   94",",,7,0700","  300",",,7","  306",",,7","  278",",,7,0700","  289",",,7","  311",",,7"
"USC00386299","2018-07-16","33.66269","-81.03329","98.1","NORTH 5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  217",",,7","   81",",,7,0700","  300",",,7","  311",",,7","  267",",,7,0700","  289",",,7","  311",",,7"
"USC00386299","2018-07-17","33.66269","-81.03329","98.1","NORTH 5 NE, SC US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  233",",,7","   74",",,7,0700","  289",",,7","  311",",,7","  256",",,7,0700","  294",",,7","  311",",,7"
