"USC00044712","2018-07-06","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  172",",,7",,,"  109",",,7,0800",,,"  144",",,7","  333",",,7","  261",",,7,0800","   89",",,7",,
"USC00044712","2018-07-07","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  183",",,7",,,"   69",",,7,0800",,,"  183",",,7","  333",",,7","  233",",,7,0800","   56",",,7",,
"USC00044712","2018-07-08","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  211",",,7",,,"  132",",,7,0800",,,"  172",",,7","  367",",,7","  233",",,7,0800","    0",",,7",,
"USC00044712","2018-07-09","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  172",",,7",,,"  130",",,7,0800",,,"  167",",,7","  350",",,7","  222",",,7,0800","  116",",,7",,
"USC00044712","2018-07-10","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  217",",,7",,,"  137",",,7,0800",,,"  167",",,7","  356",",,7","  239",",,7,0800","  135",",,7",,
"USC00044712","2018-07-11","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  144",",,7",,,"  119",",,7,0800",,,"  178",",,7","  361",",,7","  189",",,7,0800","   71",",,7",,
"USC00044712","2018-07-12","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  172",",,7",,,"   99",",,7,0800",,,"  178",",,7","  361",",,7","  256",",,7,0800","   56",",,7",,
"USC00044712","2018-07-13","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    3",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  211",",,7",,,"  132",",,7,0800",,,"  194",",,7","  367",",,7","  244",",,7,0800","   97",",,7",,
"USC00044712","2018-07-14","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  206",",,7",,,"   99",",,7,0800",,,"  200",",,7","  339",",,7","  250",",,7,0800","   68",",,7",,
"USC00044712","2018-07-15","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  172",",,7",,,"  114",",,7,0800",,,"  194",",,7","  372",",,7","  183",",,7,0800","   97",",,7",,
"USC00044712","2018-07-16","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  139",",,7",,,"  109",",,7,0800",,,"  172",",,7","  372",",,7","  178",",,7,0800","   80",",,7",,
"USC00044712","2018-07-17","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  144",",,7",,,"  127",",,7,0800",,,"  172",",,7","  372",",,7","  172",",,7,0800","   92",",,7",,
"USC00044712","2018-07-18","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  411",",,7","  167",",,7",,,"  107",",,7,0800",,,"  172",",,7","  367",",,7","  194",",,7,0800","   66",",,7",,
"USC00044712","2018-07-19","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  411",",,7","  156",",,7",,,"  114",",,7,0800",,,"  189",",,7","  372",",,7","  200",",,7,0800","   82",",,7",,
"USC00044712","2018-07-20","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  417",",,7","  172",",,7",,,"  124",",,7,0800",,,"  178",",,7","  372",",,7","  217",",,7,0800","   77",",,7",,
"USC00044712","2018-07-21","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  211",",,7",,,"  127",",,7,0800",,,"  183",",,7","  350",",,7","  261",",,7,0800","  109",",,7",,
"USC00044712","2018-07-22","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  194",",,7",,,"  114",",,7,0800",,,"  194",",,7","  356",",,7","  228",",,7,0800","  119",",,7",,
"USC00044712","2018-07-23","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  183",",,7",,,"  130",",,7,0800",,,"  194",",,7","  367",",,7","  206",",,7,0800","  106",",,7",,
"USC00044712","2018-07-24","38.492","-122.0039","57.0","LAKE SOLANO, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  167",",,7",,,"  107",",,7,0800",,,"  189",",,7","  372",",,7","  189",",,7,0800","   77",",,7",,
