"JAW00042402","2018-06-29","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    5",",,S",,,,,"  307",",,S","  272",",,S",,,"  287","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-06-30","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    0",",,S",,,,,"  293",",,S",,,,,"  282","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-01","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    0",",,S",,,,,"  294",",,S",,,,,"  279","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-02","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    0",",,S",,,,,"  300",",,S","  268",",,S",,,"  278","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-03","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","   10",",,S",,,,,"  287",",,S",,,,,"  275","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-04","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","   66",",,S",,,,,,,"  258",",,S",,,"  282","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-05","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    0",",,S",,,,,"  300",",,S",,,,,"  277","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-06","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    0",",,S",,,,,"  303",",,S","  258",",,S",,,"  281","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-07","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    0",",,S",,,,,"  302",",,S","  272",",,S",,,"  282","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-08","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    0",",,S",,,,,"  297",",,S",,,,,"  280","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-09","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","   89",",,S",,,,,"  293",",,S","  274",",,S",,,"  281","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-10","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","   10",",,S",,,,,"  287",",,S",,,,,"  276","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-11","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    0",",,S",,,,,"  298",",,S",,,,,"  271","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-12","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    0",",,S",,,,,"  300",",,S",,,,,"  271","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-13","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    0",",,S",,,,,,,"  244",",,S",,,"  269","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-14","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","   15",",,S",,,,,"  305",",,S","  249",",,S",,,"  274","H,,S",,,,,,,,,,,,,,
"JAW00042402","2018-07-15","27.08333","142.2","8.2","CHICHI JIMA BONIN ISLAND, JA","    0",",,S",,,,,"  313",",,S","  251",",,S",,,"  283","H,,S",,,,,,,,,,,,,,
