"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SW000002361","2018-04-02","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  690",",,E","   35",",,E"," -115",",,E"
"SW000002361","2018-04-03","62.6331","17.9331","15.0","HARNOSAND, SW","    5",",,E","  690",",,E","   39",",,E"," -112",",,E"
"SW000002361","2018-04-04","62.6331","17.9331","15.0","HARNOSAND, SW","  146",",,E","  700",",,E","    7",",,E","  -16",",,E"
"SW000002361","2018-04-05","62.6331","17.9331","15.0","HARNOSAND, SW","   21",",,E","  710",",,E","    9",",,E","  -20",",,E"
"SW000002361","2018-04-06","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  700",",,E","   44",",,E","    2",",,E"
"SW000002361","2018-04-07","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  680",",,E","   59",",,E","  -33",",,E"
"SW000002361","2018-04-08","62.6331","17.9331","15.0","HARNOSAND, SW","   35",",,E","  670",",,E","   52",",,E","   -7",",,E"
"SW000002361","2018-04-09","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  700",",,E","   47",",,E","   -2",",,E"
"SW000002361","2018-04-10","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  680",",,E","   58",",,E","  -50",",,E"
"SW000002361","2018-04-11","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  680",",,E","   41",",,E","  -81",",,E"
"SW000002361","2018-04-12","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  680",",,E","   60",",,E","  -64",",,E"
"SW000002361","2018-04-13","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  650",",,E","   60",",,E","  -64",",,E"
"SW000002361","2018-04-14","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  650",",,E","   80",",,E","  -65",",,E"
"SW000002361","2018-04-15","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  600",",,E","   71",",,E","  -12",",,E"
"SW000002361","2018-04-16","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  580",",,E","   60",",,E","   19",",,E"
"SW000002361","2018-04-17","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  520",",,E","  125",",,E","   21",",,E"
"SW000002361","2018-04-18","62.6331","17.9331","15.0","HARNOSAND, SW","    3",",,E","  480",",,E","   86",",,E","  -19",",,E"
"SW000002361","2018-04-19","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","  280",",,E","  155",",,E","   57",",,E"
"SW000002361","2018-04-20","62.6331","17.9331","15.0","HARNOSAND, SW","  161",",,E","  270",",,E","  162",",,E","   36",",,E"
"SW000002361","2018-04-21","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","    0",",,E","  111",",,E","   41",",,E"
"SW000002361","2018-04-22","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","    0",",,E","   95",",,E","    6",",,E"
"SW000002361","2018-04-23","62.6331","17.9331","15.0","HARNOSAND, SW","   67",",,E","    0",",,E","   46",",,E","    1",",,E"
"SW000002361","2018-04-24","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","    0",",,E","  113",",,E","   18",",,E"
"SW000002361","2018-04-25","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","    0",",,E","  115",",,E","   -3",",,E"
"SW000002361","2018-04-26","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","    0",",,E","  118",",,E","   15",",,E"
"SW000002361","2018-04-27","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","    0",",,E","  111",",,E","  -15",",,E"
"SW000002361","2018-04-28","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","    0",",,E","  125",",,E","  -11",",,E"
"SW000002361","2018-04-29","62.6331","17.9331","15.0","HARNOSAND, SW","    0",",,E","    0",",,E","  119",",,E","    2",",,E"
