"USC00222094","2017-01-16","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-01-17","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  106",",,7",,,,,"  183",",,7,0800","  144",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-01-18","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  139",",,7",,,,,"  167",",,7,0800","  144",",,7",,,"  206",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-01-19","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","  686",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  122",",,7",,,,,"  167",",,7,0800","  144",",,7",,,"  206",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-01-20","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","  343",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   89",",,7",,,,,"  156",",,7,0800","  144",",,7",,,"  206",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-01-21","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-01-22","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-01-23","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US",,,"    0",",,7","    0",",,7","  178",",,7","  100",",,7","    3",",,7","  826",",,7","  106",",,7,0800","  133",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-01-24","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   28",",,7",,,,,"   39",",,7,0800","  106",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-01-25","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   39",",,7",,,,,"  122",",,7,0800","  106",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-01-26","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","  127",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   50",",,7",,,,,"   50",",,7,0800","  106",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-01-27","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,"    0",",,7",,,,,"   11",",,7,0800","   72",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-01-28","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-01-29","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","    6",",,7",,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-01-30","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,"   61",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-01-31","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-01","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   44",",,7",,,,,"  117",",,7,0800","   56",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-02-02","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","  117",",,7",,,,,"  200",",,7,0800","   56",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-02-03","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   39",",,7",,,,,"   39",",,7,0800","   61",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-02-04","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-05","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-06","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  -17",",,7",,,,,"  161",",,7,0800","   61",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-02-07","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","   56",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  150",",,7",,,,,"  172",",,7,0800","   56",",,7",,,"  194",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-02-08","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","   13",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  172",",,7",,,,,"  183",",,7,0800","   61",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-02-09","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","   28",",,7",,,,,"   28",",,7,0800","   61",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-02-10","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,"   22",",,7",,,,,"   50",",,7,0800","   61",",,7",,,"  217",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-02-11","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-12","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-13","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7",,,,,,,"  106",",,7,0800","   61",",,7",,,"  233",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-02-14","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-15","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","  102",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   61",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-16","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-17","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","    0",",,7",,,,,"   67",",,7,0800","   83",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-02-18","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    5",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-19","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-20","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   67",",,7",,,,,"  133",",,7,0800","   83",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,
"USC00222094","2017-02-21","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","  140",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  133",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-22","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","   25",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  100",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-23","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   94",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-24","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  106",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-25","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-26","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-27","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","  122",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   11",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00222094","2017-02-28","31.9461","-90.3775","148.4","CRYSTAL SPRINGS EXPERIMENTAL STATION, MS US","   53",",,7,0800","    0",",,7","    0",",,7",,,"   56",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
