"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00422828","2018-05-07","38.96035","-112.32399","1562.7","FILLMORE, UT US","    0",",,H,1700",,,,,"  267",",,H","  139",",,H",,,,,,,,,"  267",",,H,1700",,,,,,,,,,,,,,,,,,,,
"USC00422828","2018-05-08","38.96035","-112.32399","1562.7","FILLMORE, UT US","    0",",,H,1700",,,,,"  267",",,H","  106",",,H",,,,,,,,,"  261",",,H,1700",,,,,,,,,,,,,,,,,,,,
"USC00422828","2018-05-09","38.96035","-112.32399","1562.7","FILLMORE, UT US","    0",",,H,1700",,,,,"  278",",,H","  156",",,H",,,,,,,,,"  267",",,H,1700",,,,,,,,,,,,,,,,,,,,
"USC00422828","2018-05-10","38.96035","-112.32399","1562.7","FILLMORE, UT US","    0",",,H,1700",,,,,"  278",",,H","  111",",,H",,,,,,,,,"  233",",,H,1700",,,,,,,,,,,,,,,,,,,,
"USC00422828","2018-05-11","38.96035","-112.32399","1562.7","FILLMORE, UT US","    0",",,H,1700",,,,,"  239",",,H","   83",",,H",,,,,,,,,"   83",",,H,1700",,,,,,,,,,,,,,,,,,,,
"USC00422828","2018-05-12","38.96035","-112.32399","1562.7","FILLMORE, UT US","   56",",,H,1700",,,,,"  106",",,H","   39",",,H",,,,,,,,,"  106",",,H,1700",,,,,,,,,,,,,,,,,,,,
"USC00422828","2018-05-13","38.96035","-112.32399","1562.7","FILLMORE, UT US","    0",",,H,1700",,,,,"  183",",,H","   28",",,H",,,,,,,,,"  139",",,H,1700",,,,,,,,,,,,,,,,,,,,
"USC00422828","2018-05-14","38.96035","-112.32399","1562.7","FILLMORE, UT US","    0",",,H,1700",,,,,"  161",",,H","   50",",,H",,,,,,,,,"  150",",,H,1700",,,,,,,,,,,,,,,,,,,,
"USC00422828","2018-05-15","38.96035","-112.32399","1562.7","FILLMORE, UT US","    0",",,H,1700",,,,,"  228",",,H","   50",",,H",,,,,,,,,"  222",",,H,1700",,,,,,,,,,,,,,,,,,,,
"USC00422828","2018-05-16","38.96035","-112.32399","1562.7","FILLMORE, UT US","    0",",,H,1700",,,,,"  256",",,H","   67",",,H",,,,,,,,,"  244",",,H,1700",,,,,,,,,,,,,,,,,,,,
