"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00093210","2018-06-20","39.49","-121.61833","57.9","OROVILLE MUNICIPAL AIRPORT, CA US","    0",",,W",,,"  350",",,W","  178",",,W","   38",",,W",,," 1746",",,W",,,,,"  160",",,W","  160",",,W","   76",",,W","   94",",,W",,,,,,,,
"USW00093210","2018-06-21","39.49","-121.61833","57.9","OROVILLE MUNICIPAL AIRPORT, CA US","    0",",,W",,,"  350",",,W","  156",",,W","   17",",,W",,," 2323",",,W",,,,,"  170",",,W","   70",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00093210","2018-06-22","39.49","-121.61833","57.9","OROVILLE MUNICIPAL AIRPORT, CA US","    0",",,W",,,"  372",",,W","  178",",,W","   16",",,W",,," 1534",",,W",,,,,"  290",",,W","  300",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00093210","2018-06-23","39.49","-121.61833","57.9","OROVILLE MUNICIPAL AIRPORT, CA US","    0",",,W",,,"  378",",,W","  211",",,W","   40",",,W",,," 1231",",,W",,,,,"  290",",,W","  290",",,W","   94",",,W","  134",",,W",,,,,,,,
"USW00093210","2018-06-24","39.49","-121.61833","57.9","OROVILLE MUNICIPAL AIRPORT, CA US","    0",",,W",,,"  400",",,W","  211",",,W","   41",",,W",,," 2101",",,W",,,,,"  160",",,W","  150",",,W","   89",",,W","  112",",,W",,,,,,,,
"USW00093210","2018-06-25","39.49","-121.61833","57.9","OROVILLE MUNICIPAL AIRPORT, CA US","    0",",,W",,,"  317",",,W","  161",",,W","   39",",,W",,," 1437",",,W",,,,,"  170",",,W","  170",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00093210","2018-06-26","39.49","-121.61833","57.9","OROVILLE MUNICIPAL AIRPORT, CA US","    0",",,W",,,"  350",",,W","  172",",,W","   24",",,W",,," 1615",",,W",,,,,"  160",",,W","  160",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00093210","2018-06-27","39.49","-121.61833","57.9","OROVILLE MUNICIPAL AIRPORT, CA US","    0",",,W",,,"  339",",,W","  156",",,W","   35",",,W",,," 1447",",,W",,,,,"  160",",,W","  170",",,W","   81",",,W","  107",",,W",,,,,,,,
"USW00093210","2018-06-28","39.49","-121.61833","57.9","OROVILLE MUNICIPAL AIRPORT, CA US","    0",",,W",,,"  317",",,W","  150",",,W","   18",",,W",,," 1318",",,W",,,,,"  180",",,W","  170",",,W","   45",",,W","   72",",,W",,,,,,,,
"USW00093210","2018-06-29","39.49","-121.61833","57.9","OROVILLE MUNICIPAL AIRPORT, CA US","    0",",,W",,,"  356",",,W","  183",",,W","   30",",,W",,," 1205",",,W",,,,,"  290",",,W","  320",",,W","   81",",,W","  125",",,W",,,,,,,,
