"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00018069","2018-06-14","-33.6501","134.888","7.0","ELLISTON, AS","   14",",,a","  180",",,a","  133",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-06-15","-33.6501","134.888","7.0","ELLISTON, AS","   14",",,a","  181",",,a","  133",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-06-16","-33.6501","134.888","7.0","ELLISTON, AS","   26",",,a",,,"  116",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-06-17","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a",,,,,,,,,"    2",",,a",,,,,,,"  165",",,a"
"ASN00018069","2018-06-18","-33.6501","134.888","7.0","ELLISTON, AS","    6",",,a",,,,,,,"    2",",,a",,,,,,,"   40",",,a",,
"ASN00018069","2018-06-19","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  140",",,a",,,,,,,,,,,,,,,,
"ASN00018069","2018-06-20","-33.6501","134.888","7.0","ELLISTON, AS","   46",",,a","  169",",,a","   81",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-06-21","-33.6501","134.888","7.0","ELLISTON, AS","    2",",,a","  170",",,a","   36",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-06-22","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  170",",,a","   18",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-06-23","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a",,,"   53",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-06-24","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a",,,,,,,,,"    2",",,a",,,,,,,"  184",",,a"
"ASN00018069","2018-06-25","-33.6501","134.888","7.0","ELLISTON, AS","    2",",,a","  174",",,a",,,,,"    2",",,a",,,,,,,"   71",",,a",,
"ASN00018069","2018-06-26","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  145",",,a","   39",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-06-27","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  155",",,a","    5",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-06-28","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  167",",,a","   28",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-06-29","-33.6501","134.888","7.0","ELLISTON, AS","   24",",,a","  156",",,a","   61",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-06-30","-33.6501","134.888","7.0","ELLISTON, AS","   22",",,a","  166",",,a","  109",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-07-01","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  170",",,a","   29",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-07-02","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  172",",,a","   37",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-07-03","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  234",",,a","   85",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-07-04","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  206",",,a","  118",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-07-05","-33.6501","134.888","7.0","ELLISTON, AS","   14",",,a","  184",",,a","  138",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-07-06","-33.6501","134.888","7.0","ELLISTON, AS","   50",",,a","  160",",,a","  114",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-07-07","-33.6501","134.888","7.0","ELLISTON, AS","   26",",,a","  175",",,a","  125",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-07-08","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  166",",,a","  130",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-07-09","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  176",",,a","   87",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-07-10","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  161",",,a","   51",",,a",,,,,,,,,,,,,,
"ASN00018069","2018-07-11","-33.6501","134.888","7.0","ELLISTON, AS","    0",",,a","  163",",,a","   10",",,a",,,,,,,,,,,,,,
