"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00319476","2018-07-13","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  317",",,7","  211",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-14","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  317",",,7","  183",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-15","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  333",",,7","  183",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-16","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  333",",,7","  183",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-17","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   25",",,7,2400",,,,,"  344",",,7","  183",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-18","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  344",",,7","  183",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-19","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  344",",,7","  183",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-20","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  344",",,7","  183",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-21","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  344",",,7","  183",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-22","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  414",",,7,2400",,,,,"  328",",,7","  200",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-23","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  122",",,7,2400",,,,,"  328",",,7","  172",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-24","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  124",",,7,2400",,,,,"  272",",,7","  217",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-25","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   43",",,7,2400",,,,,"  294",",,7","  222",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-26","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  322",",,7","  211",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-27","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  333",",,7","  239",",,7",,,"  267",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-28","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   58",",,7,2400",,,,,"  328",",,7","  217",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-29","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   25",",,7,2400",,,,,"  333",",,7","  217",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-30","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  178",",,7,2400",,,,,"  333",",,7","  222",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-07-31","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  335",",,7,2400",,,,,"  306",",,7","  222",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-01","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  147",",,7,2400",,,,,"  317",",,7","  222",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-02","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  130",",,7,2400",,,,,"  306",",,7","  228",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-03","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  292",",,7,2400",,,,,"  306",",,7","  217",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-04","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  317",",,7","  228",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-05","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  117",",,7,2400",,,,,"  311",",,7","  228",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-06","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    3",",,7,2400",,,,,"  328",",,7","  217",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-07","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  328",",,7","  217",",,7",,,"  272",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-08","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   23",",,7,2400",,,,,"  344",",,7","  217",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-09","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  344",",,7","  217",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-10","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  344",",,7","  211",",,7",,,"  261",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-11","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    3",",,7,2400",,,,,"  322",",,7","  228",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-12","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  224",",,7,2400",,,,,"  306",",,7","  222",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-13","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   79",",,7,2400",,,,,"  289",",,7","  217",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-14","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   25",",,7,2400",,,,,"  289",",,7","  194",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-15","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  322",",,7","  194",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-16","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  328",",,7","  194",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-17","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  328",",,7","  194",",,7",,,"  267",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-18","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   89",",,7,2400",,,,,"  311",",,7","  228",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-19","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  140",",,7,2400",,,,,"  300",",,7","  222",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-20","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  311",",,7","  222",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-21","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  119",",,7,2400",,,,,"  300",",,7","  217",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-22","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0","T,,7,2400",,,,,"  311",",,7","  228",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-23","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  272",",,7","  178",",,7",,,"  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-24","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  283",",,7","  150",",,7",,,"  200",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-25","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  294",",,7","  161",",,7",,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-26","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  306",",,7","  167",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-27","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  328",",,7","  222",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-28","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  328",",,7","  228",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-29","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  328",",,7","  222",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-30","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  339",",,7","  222",",,7",,,"  272",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-08-31","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  333",",,7","  222",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-01","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    3",",,7,2400",,,,,"  333",",,7","  228",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-02","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  333",",,7","  211",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-03","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   64",",,7,2400",,,,,"  339",",,7","  211",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-04","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  339",",,7","  211",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-05","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  339",",,7","  211",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-06","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  339",",,7","  211",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-07","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  333",",,7","  222",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-08","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  333",",,7","  217",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-09","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  322",",,7","  217",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-10","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  306",",,7","  211",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-11","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0","T,,7,2400",,,,,"  328",",,7","  217",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-12","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  328",",,7","  233",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-13","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  150",",,7,2400",,,,,"  328",",,7","  233",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-14","35.6938","-77.946","33.5","WILSON 3 SW, NC US"," 1062",",,7,2400",,,,,"  328",",,7","  233",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-15","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  582",",,7,2400",,,,,"  261",",,7","  239",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-16","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  152",",,7,2400",,,,,"  272",",,7","  233",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-17","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  813",",,7,2400",,,,,"  306",",,7","  228",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-18","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   10",",,7,2400",,,,,"  306",",,7","  233",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-19","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  311",",,7","  211",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-20","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  300",",,7","  206",",,7",,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-21","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  283",",,7","  189",",,7",,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-22","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  317",",,7","  194",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-23","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  306",",,7","  200",",,7",,,"  200",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-24","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    5",",,7,2400",,,,,"  267",",,7","  183",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-25","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   51",",,7,2400",,,,,"  306",",,7","  217",",,7",,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-26","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    3",",,7,2400",,,,,"  311",",,7","  183",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-27","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  300",",,7","  217",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-28","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    8",",,7,2400",,,,,"  300",",,7","  217",",,7",,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-29","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  300",",,7","  183",",,7",,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-09-30","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  300",",,7","  178",",,7",,,"  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-01","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  283",",,7","  156",",,7",,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-02","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  289",",,7","  156",",,7",,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-03","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  328",",,7","  161",",,7",,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-04","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  289",",,7","  156",",,7",,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-05","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  328",",,7","  206",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-06","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  289",",,7","  217",",,7",,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-07","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  306",",,7","  200",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-08","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  306",",,7","  228",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-09","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    5",",,7,2400",,,,,"  294",",,7","  206",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-10","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    5",",,7,2400",,,,,"  294",",,7","  211",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-11","35.6938","-77.946","33.5","WILSON 3 SW, NC US","  155",",,7,2400",,,,,"  278",",,7","  189",",,7",,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-12","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  294",",,7","  133",",,7",,,"  133",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-13","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  211",",,7","  111",",,7",,,"  111",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-14","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  194",",,7","  100",",,7",,,"  167",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-15","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  267",",,7","  161",",,7",,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-16","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    3",",,7,2400",,,,,"  256",",,7","  189",",,7",,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-17","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   13",",,7,2400",,,,,"  211",",,7","  128",",,7",,,"  144",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-18","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  172",",,7","   72",",,7",,,"   72",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-19","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  211",",,7","   50",",,7",,,"  150",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-20","35.6938","-77.946","33.5","WILSON 3 SW, NC US","   18",",,7,2400",,,,,"  217",",,7","  150",",,7",,,"  150",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-21","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  150",",,7","   61",",,7",,,"   72",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-22","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  167",",,7","   17",",,7",,,"   72",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-23","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  178",",,7","   44",",,7",,,"   78",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00319476","2018-10-24","35.6938","-77.946","33.5","WILSON 3 SW, NC US","    0",",,7,2400",,,,,"  167",",,7","   56",",,7",,,"   56",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
