"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00419532","2018-06-08","32.7483","-97.77","291.1","WEATHERFORD, TX US","   13",",,7,0700",,,,,"  344",",,7","  200",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00419532","2018-06-09","32.7483","-97.77","291.1","WEATHERFORD, TX US","    0",",,7,0700",,,,,"  344",",,7","  228",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00419532","2018-06-10","32.7483","-97.77","291.1","WEATHERFORD, TX US","    0",",,7,0700",,,,,"  350",",,7","  222",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00419532","2018-06-11","32.7483","-97.77","291.1","WEATHERFORD, TX US","    0",",,7,0700",,,,,"  350",",,7","  239",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00419532","2018-06-12","32.7483","-97.77","291.1","WEATHERFORD, TX US","    0",",,7,0700",,,,,"  350",",,7","  244",",,7",,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00419532","2018-06-13","32.7483","-97.77","291.1","WEATHERFORD, TX US","    0",",,7,0700",,,,,"  350",",,7","  244",",,7",,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00419532","2018-06-14","32.7483","-97.77","291.1","WEATHERFORD, TX US","    0",",,7,0700",,,,,"  361",",,7","  233",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00419532","2018-06-15","32.7483","-97.77","291.1","WEATHERFORD, TX US","    0",",,7,0700",,,,,"  356",",,7","  222",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00419532","2018-06-16","32.7483","-97.77","291.1","WEATHERFORD, TX US","    0",",,7,0700",,,,,"  350",",,7","  233",",,7",,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00419532","2018-06-17","32.7483","-97.77","291.1","WEATHERFORD, TX US","    0",",,7,0700",,,,,"  350",",,7","  233",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00419532","2018-06-18","32.7483","-97.77","291.1","WEATHERFORD, TX US","    8",",,7,0700",,,,,"  339",",,7","  228",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,
