"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00419088","2018-06-02","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  406",",,7","  139",",,7",,,,,"  322",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-03","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","   43",",,7,1800","    0","T,,7","    0",",,7","  356",",,7","  206",",,7",,,,,"  233",",,7,1800",,,"    1",",,7",,,"    1",",,7",,,,,"    1",",,7",,
"USC00419088","2018-06-04","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  367",",,7","  172",",,7",,,,,"  361",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-05","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  389",",,7","  194",",,7",,,,,"  322",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-06","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,"  306",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-07","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  378",",,7","  200",",,7",,,,,"  306",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-08","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  383",",,7","  194",",,7",,,,,"  344",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-09","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  350",",,7","  250",",,7",,,,,"  322",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-10","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  367",",,7","  228",",,7",,,,,"  306",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-11","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  383",",,7","  144",",,7",,,,,"  328",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-12","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  394",",,7","  133",",,7",,,,,"  317",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-13","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  356",",,7","  217",",,7",,,,,"  328",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-14","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  356",",,7","  189",",,7",,,,,"  317",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-15","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  339",",,7","  183",",,7",,,,,"  283",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-16","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","   53",",,7,1800","    0",",,7","    0",",,7","  283",",,7","  200",",,7",,,,,"  233",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-17","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  322",",,7","  150",",,7",,,,,"  289",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-18","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  367",",,7","  150",",,7",,,,,"  322",",,7,1800",,,,,,,,,,,,,,,,
"USC00419088","2018-06-19","31.40278","-106.05806","1074.4","TORNILLO 2 SSE, TX US","    0",",,7,1800","    0",",,7","    0",",,7","  383",",,7","  172",",,7",,,,,"  328",",,7,1800",,,,,,,,,,,,,,,,
