"USC00194744","2018-07-07","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  289",",,7","  122",",,7",,,,,,,,,"  278",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-08","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  311",",,7","  128",",,7",,,,,,,,,"  306",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-09","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  344",",,7","  161",",,7",,,,,,,,,"  344",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-10","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  344",",,7","  178",",,7",,,,,,,,,"  344",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-11","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  367",",,7","  178",",,7",,,,,,,,,"  244",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-12","42.5934","-71.0187","33.5","MIDDLETON, MA US","   20",",,7,1500","    0",",,7,1500","    0",",,7,1500","  289",",,7","  122",",,7",,,,,,,,,"  244",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-13","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  317",",,7","  144",",,7",,,,,,,,,"  300",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-14","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  300",",,7","  144",",,7",,,,,,,,,"  261",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-15","42.5934","-71.0187","33.5","MIDDLETON, MA US","  132",",,7,1500","    0",",,7,1500","    0",",,7,1500","  294",",,7","  183",",,7",,,,,,,,,"  294",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-16","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  328",",,7","  183",",,7",,,,,,,,,"  317",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-17","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  344",",,7","  206",",,7",,,,,,,,,"  328",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-18","42.5934","-71.0187","33.5","MIDDLETON, MA US","  437",",,7,1500","    0",",,7,1500","    0",",,7,1500","  328",",,7","  167",",,7",,,,,,,,,"  211",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-19","42.5934","-71.0187","33.5","MIDDLETON, MA US","    3",",,7,1500","    0",",,7,1500","    0",",,7,1500","  261",",,7","  117",",,7",,,,,,,,,"  144",",,7,1500",,,,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-20","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  256",",,7","  128",",,7",,,,,,,,,"  161",",,7,1500","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-21","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  278",",,7","  122",",,7",,,,,,,,,"  139",",,7,1500","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-22","42.5934","-71.0187","33.5","MIDDLETON, MA US","   23",",,7,1500","    0",",,7,1500","    0",",,7,1500","  239",",,7","  139",",,7",,,,,,,,,"  178",",,7,1500","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00194744","2018-07-23","42.5934","-71.0187","33.5","MIDDLETON, MA US","  104",",,7,1500","    0",",,7,1500","    0",",,7,1500","  239",",,7","  172",",,7",,,,,,,,,"  211",",,7,1500",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00194744","2018-07-24","42.5934","-71.0187","33.5","MIDDLETON, MA US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  289",",,7","  206",",,7",,,,,,,,,"  211",",,7,1500",,,,,,,,,,,,,,,,,,,,
