"USC00253630","2016-09-07","42.6166","-97.2608","429.2","HARTINGTON, NE US","  457",",,7,0700",,,,,"  211",",,7","  178",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-08","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  244",",,7","  122",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-09","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  250",",,7","  161",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-10","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0","T,,7,0700",,,,,"  256",",,7","  144",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-11","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  233",",,7","  117",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-12","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  272",",,7","  139",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-13","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  206",",,7","   94",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-14","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  156",",,7","   50",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-15","42.6166","-97.2608","429.2","HARTINGTON, NE US","   30",",,7,0700",,,,,"  172",",,7","   83",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-16","42.6166","-97.2608","429.2","HARTINGTON, NE US","   46",",,7,0700",,,,,"  239",",,7","  144",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-17","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  239",",,7","  111",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-18","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  283",",,7","  106",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-19","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  294",",,7","  122",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-20","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  272",",,7","  128",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-21","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  250",",,7","  161",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-22","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  333",",,7","  161",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00253630","2016-09-23","42.6166","-97.2608","429.2","HARTINGTON, NE US","    0",",,7,0700",,,,,"  250",",,7","  167",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
