"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0006L11S","2018-07-03","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  246",",,T","  104",",,T",,,,,"  149",",,T","  108",",,T","    0",",,T",,
"USS0006L11S","2018-07-04","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  244",",,T","   93",",,T",,,,,"  163",",,T","  138",",,T","    0",",,T",,
"USS0006L11S","2018-07-05","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  233",",,T","   97",",,T",,,,,"  152",",,T","  100",",,T","    0",",,T",,
"USS0006L11S","2018-07-06","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  252",",,T","   93",",,T",,,,,"  155",",,T","  113",",,T","    0",",,T",,
"USS0006L11S","2018-07-07","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  247",",,T","  102",",,T",,,,,"  146",",,T","  113",",,T","    0",",,T",,
"USS0006L11S","2018-07-08","38.89","-106.95","3096.8","BUTTE, CO US","  127",",,T","    0",",,T","  241",",,T","   86",",,T",,,,,"  135",",,T","  114",",,T","    0",",,T",,
"USS0006L11S","2018-07-09","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  251",",,T","   95",",,T",,,,,"  173",",,T","  138",",,T","    0",",,T",,
"USS0006L11S","2018-07-10","38.89","-106.95","3096.8","BUTTE, CO US","   25",",,T","    0",",,T","  252",",,T","  108",",,T",,,,,"  146",",,T","  113",",,T","    0",",,T",,
"USS0006L11S","2018-07-11","38.89","-106.95","3096.8","BUTTE, CO US","  178",",,T","    0",",,T","  216",",,T","   91",",,T",,,,,"  139",",,T","  119",",,T","    0",",,T",,
"USS0006L11S","2018-07-12","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  191",",,T","   99",",,T",,,,,"  128",",,T","  100",",,T","    0",",,T",,
"USS0006L11S","2018-07-13","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  226",",,T","   92",",,T",,,,,"  149",",,T","  118",",,T","    0",",,T",,
"USS0006L11S","2018-07-14","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  239",",,T","  101",",,T",,,,,"  166",",,T","  135",",,T","    0",",,T",,
"USS0006L11S","2018-07-15","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  219",",,T","   93",",,T",,,,,"  128",",,T","   94",",,T","    0",",,T",,
"USS0006L11S","2018-07-16","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  227",",,T","   86",",,T",,,,,"  141",",,T","  110",",,T","    0",",,T",,
"USS0006L11S","2018-07-17","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  251",",,T","  103",",,T",,,,,"  151",",,T","  135",",,T","    0",",,T",,
"USS0006L11S","2018-07-18","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  250",",,T","  104",",,T",,,,,"  166",",,T","  144",",,T","    0",",,T",,
"USS0006L11S","2018-07-19","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  258",",,T","  125",",,T",,,,,"  185",",,T","  160",",,T","    0",",,T",,
"USS0006L11S","2018-07-20","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  247",",,T","  110",",,T",,,,,"  157",",,T","  110",",,T","    0",",,T",,
"USS0006L11S","2018-07-21","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  261",",,T","  102",",,T",,,,,"  164",",,T","  148",",,T","    0",",,T",,
"USS0006L11S","2018-07-22","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  257",",,T","  111",",,T",,,,,"  168",",,T","  118",",,T","    0",",,T",,
"USS0006L11S","2018-07-23","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  249",",,T","  107",",,T",,,,,"  167",",,T","  126",",,T","    0",",,T",,
"USS0006L11S","2018-07-24","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  258",",,T","  103",",,T",,,,,"  164",",,T","  127",",,T","    0",",,T",,
"USS0006L11S","2018-07-25","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  242",",,T","  101",",,T",,,,,"  157",",,T","  113",",,T","    0",",,T",,
"USS0006L11S","2018-07-26","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  237",",,T","   96",",,T",,,,,"  159",",,T","  126",",,T","    0",",,T",,
"USS0006L11S","2018-07-27","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  232",",,T","   99",",,T",,,,,"  139",",,T","  101",",,T","    0",",,T",,
"USS0006L11S","2018-07-28","38.89","-106.95","3096.8","BUTTE, CO US","   25",",,T","    0",",,T","  214",",,T","   72",",,T",,,,,"  121",",,T","   74",",,T","    0",",,T",,
"USS0006L11S","2018-07-29","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  229",",,T","   67",",,T",,,,,"  138",",,T","  122",",,T","    0",",,T",,
"USS0006L11S","2018-07-30","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  201",",,T","  107",",,T",,,,,"  148",",,T","  107",",,T","    0",",,T",,
"USS0006L11S","2018-07-31","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  224",",,T","   74",",,T",,,,,"  155",",,T","  126",",,T","    0",",,T",,
"USS0006L11S","2018-08-01","38.89","-106.95","3096.8","BUTTE, CO US","   25",",,T","    0",",,T","  233",",,T","  102",",,T",,,,,"  152",",,T","  124",",,T","    0",",,T",,
"USS0006L11S","2018-08-02","38.89","-106.95","3096.8","BUTTE, CO US","   25",",,T","    0",",,T","  237",",,T","  107",",,T",,,,,"  162",",,T","  135",",,T","    0",",,T",,
"USS0006L11S","2018-08-03","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  161",",,T","   82",",,T",,,,,"  123",",,T","   94",",,T","    0",",,T",,
"USS0006L11S","2018-08-04","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  237",",,T","   83",",,T",,,,,"  138",",,T","   94",",,T","    0",",,T",,
"USS0006L11S","2018-08-05","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  237",",,T","   84",",,T",,,,,"  150",",,T","  122",",,T","    0",",,T",,
"USS0006L11S","2018-08-06","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  249",",,T","  107",",,T",,,,,"  166",",,T","  123",",,T","    0",",,T",,
"USS0006L11S","2018-08-07","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  246",",,T","   95",",,T",,,,,"  163",",,T","  133",",,T","    0",",,T",,
"USS0006L11S","2018-08-08","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  250",",,T","  104",",,T",,,,,"  165",",,T","  111",",,T","    0",",,T",,
"USS0006L11S","2018-08-09","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  251",",,T","   94",",,T",,,,,"  152",",,T","  107",",,T","    0",",,T",,
"USS0006L11S","2018-08-10","38.89","-106.95","3096.8","BUTTE, CO US","    0",",,T","    0",",,T","  216",",,T","   91",",,T",,,,,"  134",",,T","   94",",,T","    0",",,T",,
