"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00401352","2018-07-06","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  222",",,7",,,,,,,"  244",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-07","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  222",",,7",,,,,,,"  267",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-08","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  222",",,7",,,,,,,"  294",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-09","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  222",",,7",,,,,,,"  244",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-10","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  222",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-11","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  228",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-12","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  356",",,7","  228",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-13","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  344",",,7","  217",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-14","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  367",",,7","  228",",,7",,,,,,,"  317",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-15","36.0519","-88.0828","128.9","CAMDEN, TN US","  241",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  222",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-16","36.0519","-88.0828","128.9","CAMDEN, TN US","   13",",,7,0730","    0",",,7","    0",",,7","  250",",,7","  222",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-17","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  250",",,7",,,,,,,"  256",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-18","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  228",",,7",,,,,,,"  239",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-19","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  200",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-20","36.0519","-88.0828","128.9","CAMDEN, TN US","   13",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  228",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-21","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  250",",,7",,,,,,,"  306",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-22","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-23","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  250",",,7","  217",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-24","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  194",",,7",,,,,,,"  289",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-25","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  189",",,7",,,,,,,"  206",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-26","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  189",",,7",,,,,,,"  311",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-27","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  222",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-28","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  172",",,7",,,,,,,"  300",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-29","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  172",",,7",,,,,,,"  300",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-30","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  300",",,7","  167",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-07-31","36.0519","-88.0828","128.9","CAMDEN, TN US","   20",",,7,0730","    0",",,7","    0",",,7","  317",",,7","  217",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-08-01","36.0519","-88.0828","128.9","CAMDEN, TN US","   13",",,7,0730","    0",",,7","    0",",,7","  289",",,7","  194",",,7",,,,,,,"  200",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-08-02","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  306",",,7","  178",",,7",,,,,,,"  189",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-08-03","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  178",",,7",,,,,,,"  200",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-08-04","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  194",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-08-05","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  217",",,7",,,,,,,"  267",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-08-06","36.0519","-88.0828","128.9","CAMDEN, TN US","    0","T,,7,0730","    0",",,7","    0",",,7","  339",",,7","  217",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-08-07","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-08-08","36.0519","-88.0828","128.9","CAMDEN, TN US","    0",",,7,0730","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,,,"  239",",,7,0730",,,,,,,,,,,,
"USC00401352","2018-08-09","36.0519","-88.0828","128.9","CAMDEN, TN US","   84",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  222",",,7",,,,,,,"  239",",,7,0730",,,,,,,,,,,,
