"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLE00113688","2018-03-28","54.1167","4.0119","43.0","F16 A, NL","   52",",,E","   38",",,E"
"NLE00113688","2018-03-29","54.1167","4.0119","43.0","F16 A, NL","   48",",,E","   40",",,E"
"NLE00113688","2018-03-30","54.1167","4.0119","43.0","F16 A, NL","   53",",,E","   35",",,E"
"NLE00113688","2018-03-31","54.1167","4.0119","43.0","F16 A, NL","   58",",,E","   34",",,E"
"NLE00113688","2018-04-01","54.1167","4.0119","43.0","F16 A, NL","   40",",,E","   29",",,E"
"NLE00113688","2018-04-02","54.1167","4.0119","43.0","F16 A, NL","   65",",,E","   32",",,E"
"NLE00113688","2018-04-03","54.1167","4.0119","43.0","F16 A, NL","   81",",,E","   53",",,E"
"NLE00113688","2018-04-04","54.1167","4.0119","43.0","F16 A, NL","   87",",,E","   60",",,E"
"NLE00113688","2018-04-05","54.1167","4.0119","43.0","F16 A, NL","   71",",,E","   30",",,E"
"NLE00113688","2018-04-06","54.1167","4.0119","43.0","F16 A, NL","   78",",,E","   48",",,E"
"NLE00113688","2018-04-07","54.1167","4.0119","43.0","F16 A, NL","  110",",,E","   65",",,E"
"NLE00113688","2018-04-08","54.1167","4.0119","43.0","F16 A, NL","  103",",,E","   54",",,E"
"NLE00113688","2018-04-09","54.1167","4.0119","43.0","F16 A, NL","   59",",,E","   45",",,E"
"NLE00113688","2018-04-10","54.1167","4.0119","43.0","F16 A, NL","   68",",,E","   52",",,E"
"NLE00113688","2018-04-11","54.1167","4.0119","43.0","F16 A, NL","   64",",,E","   45",",,E"
"NLE00113688","2018-04-12","54.1167","4.0119","43.0","F16 A, NL","   72",",,E","   44",",,E"
"NLE00113688","2018-04-13","54.1167","4.0119","43.0","F16 A, NL","   78",",,E","   58",",,E"
"NLE00113688","2018-04-14","54.1167","4.0119","43.0","F16 A, NL","   80",",,E","   62",",,E"
"NLE00113688","2018-04-15","54.1167","4.0119","43.0","F16 A, NL","   79",",,E","   51",",,E"
"NLE00113688","2018-04-16","54.1167","4.0119","43.0","F16 A, NL","   90",",,E","   68",",,E"
"NLE00113688","2018-04-17","54.1167","4.0119","43.0","F16 A, NL","  107",",,E","   74",",,E"
"NLE00113688","2018-04-18","54.1167","4.0119","43.0","F16 A, NL","  122",",,E","   87",",,E"
"NLE00113688","2018-04-19","54.1167","4.0119","43.0","F16 A, NL","  165",",,E","  105",",,E"
"NLE00113688","2018-04-20","54.1167","4.0119","43.0","F16 A, NL","  147",",,E","   84",",,E"
"NLE00113688","2018-04-21","54.1167","4.0119","43.0","F16 A, NL","  104",",,E","   81",",,E"
"NLE00113688","2018-04-22","54.1167","4.0119","43.0","F16 A, NL","  119",",,E","   88",",,E"
"NLE00113688","2018-04-23","54.1167","4.0119","43.0","F16 A, NL","  100",",,E","   83",",,E"
"NLE00113688","2018-04-24","54.1167","4.0119","43.0","F16 A, NL","   97",",,E","   68",",,E"
"NLE00113688","2018-04-25","54.1167","4.0119","43.0","F16 A, NL","   93",",,E","   65",",,E"
"NLE00113688","2018-04-26","54.1167","4.0119","43.0","F16 A, NL","   87",",,E","   73",",,E"
"NLE00113688","2018-04-27","54.1167","4.0119","43.0","F16 A, NL","   85",",,E","   67",",,E"
"NLE00113688","2018-04-28","54.1167","4.0119","43.0","F16 A, NL","   75",",,E","   68",",,E"
"NLE00113688","2018-04-29","54.1167","4.0119","43.0","F16 A, NL","   71",",,E","   57",",,E"
"NLE00113688","2018-04-30","54.1167","4.0119","43.0","F16 A, NL","   71",",,E","   62",",,E"
"NLE00113688","2018-05-01","54.1167","4.0119","43.0","F16 A, NL","   81",",,E","   61",",,E"
"NLE00113688","2018-05-02","54.1167","4.0119","43.0","F16 A, NL","   93",",,E","   68",",,E"
"NLE00113688","2018-05-03","54.1167","4.0119","43.0","F16 A, NL","   82",",,E","   68",",,E"
"NLE00113688","2018-05-04","54.1167","4.0119","43.0","F16 A, NL","  101",",,E","   76",",,E"
"NLE00113688","2018-05-05","54.1167","4.0119","43.0","F16 A, NL","  108",",,E","   90",",,E"
"NLE00113688","2018-05-06","54.1167","4.0119","43.0","F16 A, NL","  151",",,E","  104",",,E"
"NLE00113688","2018-05-07","54.1167","4.0119","43.0","F16 A, NL","  146",",,E","  120",",,E"
"NLE00113688","2018-05-08","54.1167","4.0119","43.0","F16 A, NL","  174",",,E","  119",",,E"
"NLE00113688","2018-05-09","54.1167","4.0119","43.0","F16 A, NL","  158",",,E","  113",",,E"
"NLE00113688","2018-05-10","54.1167","4.0119","43.0","F16 A, NL","  118",",,E","   99",",,E"
"NLE00113688","2018-05-11","54.1167","4.0119","43.0","F16 A, NL","  112",",,E","   95",",,E"
"NLE00113688","2018-05-12","54.1167","4.0119","43.0","F16 A, NL","  135",",,E","  111",",,E"
"NLE00113688","2018-05-13","54.1167","4.0119","43.0","F16 A, NL","  134",",,E","  101",",,E"
"NLE00113688","2018-05-14","54.1167","4.0119","43.0","F16 A, NL","  128",",,E","  102",",,E"
"NLE00113688","2018-05-15","54.1167","4.0119","43.0","F16 A, NL","  148",",,E","  110",",,E"
"NLE00113688","2018-05-16","54.1167","4.0119","43.0","F16 A, NL","  117",",,E","   89",",,E"
"NLE00113688","2018-05-17","54.1167","4.0119","43.0","F16 A, NL","   96",",,E","   85",",,E"
"NLE00113688","2018-05-18","54.1167","4.0119","43.0","F16 A, NL","   95",",,E","   87",",,E"
"NLE00113688","2018-05-19","54.1167","4.0119","43.0","F16 A, NL","   99",",,E","   77",",,E"
"NLE00113688","2018-05-20","54.1167","4.0119","43.0","F16 A, NL","  125",",,E","   80",",,E"
"NLE00113688","2018-05-21","54.1167","4.0119","43.0","F16 A, NL","  132",",,E","  117",",,E"
"NLE00113688","2018-05-22","54.1167","4.0119","43.0","F16 A, NL","  128",",,E","  113",",,E"
"NLE00113688","2018-05-23","54.1167","4.0119","43.0","F16 A, NL","  121",",,E","   94",",,E"
"NLE00113688","2018-05-24","54.1167","4.0119","43.0","F16 A, NL","  150",",,E","  103",",,E"
"NLE00113688","2018-05-25","54.1167","4.0119","43.0","F16 A, NL","  158",",,E","  132",",,E"
"NLE00113688","2018-05-26","54.1167","4.0119","43.0","F16 A, NL","  152",",,E","  133",",,E"
"NLE00113688","2018-05-27","54.1167","4.0119","43.0","F16 A, NL","  164",",,E","  142",",,E"
"NLE00113688","2018-05-28","54.1167","4.0119","43.0","F16 A, NL","  154",",,E","  140",",,E"
"NLE00113688","2018-05-29","54.1167","4.0119","43.0","F16 A, NL","  172",",,E","  135",",,E"
"NLE00113688","2018-05-30","54.1167","4.0119","43.0","F16 A, NL","  174",",,E","  122",",,E"
"NLE00113688","2018-05-31","54.1167","4.0119","43.0","F16 A, NL","  142",",,E","  130",",,E"
"NLE00113688","2018-06-01","54.1167","4.0119","43.0","F16 A, NL","  174",",,E","  138",",,E"
"NLE00113688","2018-06-02","54.1167","4.0119","43.0","F16 A, NL","  154",",,E","  135",",,E"
"NLE00113688","2018-06-03","54.1167","4.0119","43.0","F16 A, NL","  148",",,E","  134",",,E"
"NLE00113688","2018-06-04","54.1167","4.0119","43.0","F16 A, NL","  150",",,E","  127",",,E"
"NLE00113688","2018-06-05","54.1167","4.0119","43.0","F16 A, NL","  140",",,E","  126",",,E"
"NLE00113688","2018-06-06","54.1167","4.0119","43.0","F16 A, NL","  162",",,E","  124",",,E"
"NLE00113688","2018-06-07","54.1167","4.0119","43.0","F16 A, NL","  165",",,E","  144",",,E"
"NLE00113688","2018-06-08","54.1167","4.0119","43.0","F16 A, NL","  157",",,E","  141",",,E"
"NLE00113688","2018-06-09","54.1167","4.0119","43.0","F16 A, NL","  154",",,E","  140",",,E"
"NLE00113688","2018-06-10","54.1167","4.0119","43.0","F16 A, NL","  147",",,E","  133",",,E"
"NLE00113688","2018-06-11","54.1167","4.0119","43.0","F16 A, NL","  145",",,E","  130",",,E"
"NLE00113688","2018-06-12","54.1167","4.0119","43.0","F16 A, NL","  146",",,E","  121",",,E"
"NLE00113688","2018-06-13","54.1167","4.0119","43.0","F16 A, NL","  153",",,E","  127",",,E"
"NLE00113688","2018-06-14","54.1167","4.0119","43.0","F16 A, NL","  159",",,E","  128",",,E"
"NLE00113688","2018-06-15","54.1167","4.0119","43.0","F16 A, NL","  156",",,E","  140",",,E"
"NLE00113688","2018-06-16","54.1167","4.0119","43.0","F16 A, NL","  152",",,E","  138",",,E"
"NLE00113688","2018-06-17","54.1167","4.0119","43.0","F16 A, NL","  147",",,E","  135",",,E"
"NLE00113688","2018-06-18","54.1167","4.0119","43.0","F16 A, NL","  159",",,E","  139",",,E"
"NLE00113688","2018-06-19","54.1167","4.0119","43.0","F16 A, NL","  159",",,E","  140",",,E"
"NLE00113688","2018-06-20","54.1167","4.0119","43.0","F16 A, NL","  162",",,E","  134",",,E"
