"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00055484","2018-06-02","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  239",",,7","  -22",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-03","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  244",",,7","   -6",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-04","40.0358","-107.9058","1898.6","MEEKER, CO US","    5",",,7,0800","    0",",,7,","    0",",,7,0800","  272",",,7","   11",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-05","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  289",",,7","   33",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-06","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  300",",,7","   17",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-07","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  300",",,7","   22",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-08","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  289",",,7","   17",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-09","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  289",",,7","   17",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-10","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  300",",,7","   11",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-11","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  278",",,7","   -6",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-12","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  272",",,7","   22",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-13","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  294",",,7","   28",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-14","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  322",",,7","   89",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-15","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  289",",,7","   89",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00055484","2018-06-16","40.0358","-107.9058","1898.6","MEEKER, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  294",",,7","   94",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
