"USC00307484","2018-04-12","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  106",",,7","  -22",",,7",,,,,,,,,"   94",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-13","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","   66",",,7,1600","    0",",,7,1600","    0",",,7,1600","  144",",,7","   33",",,7",,,,,,,,,"  144",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-14","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  144",",,7","    0",",,7",,,,,,,,,"    0",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-15","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","   20",",,7,1600","   13",",,7,1600","    0",",,7,1600","    0",",,7","  -28",",,7",,,,,,,,,"    0",",,7,1600",,,,,"    1",",,7",,,,,,,,,,
"USC00307484","2018-04-16","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","  274",",,7,1600","    0","T,,7,1600","    0",",,7,1600","   61",",,7","  -11",",,7",,,,,,,,,"   61",",,7,1600",,,,,"    1",",,7",,,,,,,,,,
"USC00307484","2018-04-17","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","   30",",,7,1600","    0","T,,7,1600","    0",",,7,1600","   72",",,7","   22",",,7",,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-18","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","    0","T,,7,1600","    0","T,,7,1600","    0",",,7,1600","   67",",,7","    6",",,7",,,,,,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-19","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","    0","T,,7,1600","    0","T,,7,1600","    0",",,7,1600","   61",",,7","   17",",,7",,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-20","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   89",",,7","    0",",,7",,,,,,,,,"   72",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-21","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  144",",,7","    0",",,7",,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-22","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  178",",,7","  -22",",,7",,,,,,,,,"  172",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-23","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  194",",,7","  -22",",,7",,,,,,,,,"  194",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-24","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  217",",,7","    6",",,7",,,,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-25","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","  193",",,7,1600","    0",",,7,1600","    0",",,7,1600","  211",",,7","   89",",,7",,,,,,,,,"  122",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-26","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","   99",",,7,1600","    0",",,7,1600","    0",",,7,1600","  128",",,7","   94",",,7",,,,,,,,,"  117",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-27","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","   61",",,7,1600","    0",",,7,1600","    0",",,7,1600","  117",",,7","   28",",,7",,,,,,,,,"   94",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-28","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","   10",",,7,1600","    0",",,7,1600","    0",",,7,1600","  183",",,7","   72",",,7",,,,,,,,,"  167",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-29","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","  140",",,7,1600","    0",",,7,1600","    0",",,7,1600","  167",",,7","   44",",,7",,,,,,,,,"   72",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-04-30","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","   51",",,7,1600","    0",",,7,1600","    0",",,7,1600","  106",",,7","   28",",,7",,,,,,,,,"  100",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-05-01","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","   10",",,7,1600","    0",",,7,1600","    0",",,7,1600","  239",",,7","   39",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,
"USC00307484","2018-05-02","43.04121","-73.82109","99.4","SARATOGA SPRINGS 4 SW, NY US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  311",",,7","   72",",,7",,,,,,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,
