"USC00046174","2018-07-04","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  161",",,7",,,,,"   99",",,7,0800",,,,,"  178",",,7","  344",",,7","  250",",,7,0800","   98",",,7",,,,
"USC00046174","2018-07-05","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  150",",,7",,,,,"   94",",,7,0800",,,,,"  178",",,7","  333",",,7","  239",",,7,0800","   72",",,7",,,,
"USC00046174","2018-07-06","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,"  104",",,7,0800",,,,,"  194",",,7","  344",",,7","  256",",,7,0800","   74",",,7",,,,
"USC00046174","2018-07-07","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  211",",,7",,,,,"  119",",,7,0800",,,,,"  200",",,7","  367",",,7","  278",",,7,0800","   80",",,7",,,,
"USC00046174","2018-07-08","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  189",",,7",,,,,"  130",",,7,0800",,,,,"  200",",,7","  372",",,7","  233",",,7,0800","   71",",,7",,,,
"USC00046174","2018-07-09","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  194",",,7",,,,,"  114",",,7,0800",,,,,"  189",",,7","  356",",,7","  244",",,7,0800","   82",",,7",,,,
"USC00046174","2018-07-10","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  200",",,7",,,,,"  130",",,7,0800",,,,,"  194",",,7","  356",",,7","  250",",,7,0800","   77",",,7",,,,
"USC00046174","2018-07-11","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  178",",,7",,,,,"  142",",,7,0800",,,,,"  200",",,7","  361",",,7","  239",",,7,0800","   85",",,7",,,,
"USC00046174","2018-07-12","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  222",",,7",,,,,"  107",",,7,0800",,,,,"  211",",,7","  367",",,7","  272",",,7,0800","   74",",,7",,,,
"USC00046174","2018-07-13","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  244",",,7",,,,,"  117",",,7,0800",,,,,"  194",",,7","  367",",,7","  267",",,7,0800","   68",",,7",,,,
"USC00046174","2018-07-14","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  222",",,7",,,,,"  109",",,7,0800",,,,,"  194",",,7","  361",",,7","  250",",,7,0800","   63",",,7",,,,
"USC00046174","2018-07-15","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  206",",,7",,,,,"  127",",,7,0800",,,,,"  222",",,7","  367",",,7","  244",",,7,0800","   80",",,7",,,,
"USC00046174","2018-07-16","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  200",",,7",,,,,"  107",",,7,0800",,,,,"  211",",,7","  361",",,7","  239",",,7,0800","   84",",,7",,,,
"USC00046174","2018-07-17","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  206",",,7",,,,,"  122",",,7,0800",,,,,"  217",",,7","  367",",,7","  250",",,7,0800","   80",",,7",,,,
"USC00046174","2018-07-18","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  228",",,7",,,,,"  122",",,7,0800",,,,,"  200",",,7","  372",",,7","  272",",,7,0800","   92",",,7",,,,
"USC00046174","2018-07-19","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  250",",,7",,,,,"  119",",,7,0800",,,,,"  189",",,7","  367",",,7","  278",",,7,0800","   84",",,7",,,,
"USC00046174","2018-07-20","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  228",",,7",,,,,"   84",",,7,0800",,,,,"  183",",,7","  356",",,7","  256",",,7,0800","   69",",,7",,,,
"USC00046174","2018-07-21","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  222",",,7",,,,,"  142",",,7,0800",,,,,"  222",",,7","  372",",,7","  261",",,7,0800","   90",",,7",,,,
"USC00046174","2018-07-22","38.0047","-120.4863","292.6","NEW MELONES DAM HQ, CA US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  206",",,7",,,,,"  107",",,7,0800",,,,,"  222",",,7","  372",",,7","  233",",,7,0800","   71",",,7",,,,
