"USC00030764","2018-07-06","34.5697","-93.1947","129.8","BLAKELY MOUNTAIN DAM, AR US","    3",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  222",",,7",,,,,,,"   48",",,7,0800",,,,,,,"  250",",,7","  378",",,7","  228",",,7,0800","   26",",,7",,,,,,
"USC00030764","2018-07-07","34.5697","-93.1947","129.8","BLAKELY MOUNTAIN DAM, AR US","  112",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  200",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  239",",,7","  383",",,7","  200",",,7,0800","   39",",,7",,,,,,
"USC00030764","2018-07-08","34.5697","-93.1947","129.8","BLAKELY MOUNTAIN DAM, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  200",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  233",",,7","  361",",,7","  200",",,7,0800","   43",",,7",,,,,,
"USC00030764","2018-07-09","34.5697","-93.1947","129.8","BLAKELY MOUNTAIN DAM, AR US","   23",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  200",",,7",,,,,,,"   23",",,7,0800",,,,,,,"  233",",,7","  344",",,7","  206",",,7,0800","   19",",,7",,,,,,
"USC00030764","2018-07-10","34.5697","-93.1947","129.8","BLAKELY MOUNTAIN DAM, AR US","   41",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  206",",,7",,,,,,,"   33",",,7,0800",,,,,,,"  244",",,7","  339",",,7","  211",",,7,0800","    8",",,7",,,,,,
"USC00030764","2018-07-11","34.5697","-93.1947","129.8","BLAKELY MOUNTAIN DAM, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  211",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  250",",,7","  378",",,7","  217",",,7,0800","   26",",,7",,,,,,
"USC00030764","2018-07-12","34.5697","-93.1947","129.8","BLAKELY MOUNTAIN DAM, AR US","   41",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  200",",,7",,,,,,,"   53",",,7,0800",,,,,,,"  250",",,7","  372",",,7","  206",",,7,0800","   13",",,7",,,,,,
"USC00030764","2018-07-13","34.5697","-93.1947","129.8","BLAKELY MOUNTAIN DAM, AR US","   13",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  200",",,7",,,,,,,"   56",",,7,0800",,,,,,,"  244",",,7","  378",",,7","  200",",,7,0800","   14",",,7",,,,,,
"USC00030764","2018-07-14","34.5697","-93.1947","129.8","BLAKELY MOUNTAIN DAM, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  200",",,7",,,,,,,"   48",",,7,0800",,,,,,,"  239",",,7","  394",",,7","  217",",,7,0800","   23",",,7",,,,,,
"USC00030764","2018-07-15","34.5697","-93.1947","129.8","BLAKELY MOUNTAIN DAM, AR US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  217",",,7",,,,,,,"   79",",,7,0800",,,,,,,"  261",",,7","  406",",,7","  217",",,7,0800","   32",",,7",,,,,,
