"USC00040232","2017-02-17","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","  130",",,7,0800",,,,,"  133",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-02-18","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","   13",",,7,0800",,,,,"  144",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-02-19","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","   74",",,7,0800",,,,,"  122",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-02-20","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","  424",",,7,0800",,,,,"  150",",,7","  111",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-02-21","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","   25",",,7,0800",,,,,"  167",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-02-22","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    3",",,7,0800",,,,,"  128",",,7","   50",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-02-23","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    0",",,7,0800",,,,,"  117",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-02-24","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    0",",,7,0800",,,,,"  128",",,7","   22",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-02-25","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    0",",,7,0800",,,,,"  128",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-02-26","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    3",",,7,0800",,,,,"  144",",,7","   22",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-02-27","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    3",",,7,0800",,,,,"  128",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-02-28","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    0",",,7,0800",,,,,"  144",",,7","   56",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-03-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    0",",,7,0800",,,,,"  178",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-03-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    0",",,7,0800",,,,,"  189",",,7","   39",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-03-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    0",",,7,0800",,,,,"  194",",,7","   56",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-03-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","   36",",,7,0800",,,,,"  178",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-03-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","   66",",,7,0800",,,,,"  111",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-03-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    8",",,7,0800",,,,,"  128",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-03-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    0",",,7,0800",,,,,"  156",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00040232","2017-03-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","    0",",,7,0800",,,,,"  194",",,7","   61",",,7",,,,,,,,,,,,,,,,,,
