"USC00500707","2018-02-13","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"    6",",,7","  -61",",,7",,,,,"  -33",",,7,1800",,,,,,,,
"USC00500707","2018-02-14","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"   11",",,7","  -33",",,7",,,,,"  -22",",,7,1800",,,,,,,,
"USC00500707","2018-02-15","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -11",",,7","  -78",",,7",,,,,"  -72",",,7,1800",,,,,,,,
"USC00500707","2018-02-16","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -56",",,7"," -133",",,7",,,,,"  -56",",,7,1800",,,,,,,,
"USC00500707","2018-02-19","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -22",",,7","  -94",",,7",,,,,"  -44",",,7,1800",,,,,,,,
"USC00500707","2018-02-20","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -33",",,7","  -67",",,7",,,,,"  -61",",,7,1800",,,,,,,,
"USC00500707","2018-02-21","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -33",",,7"," -122",",,7",,,,,"  -56",",,7,1800",,,,,,,,
"USC00500707","2018-02-22","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -28",",,7"," -133",",,7",,,,,"  -33",",,7,1800",,,,,,,,
"USC00500707","2018-02-23","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -33",",,7"," -161",",,7",,,,,"  -56",",,7,1800",,,,,,,,
"USC00500707","2018-02-24","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -56",",,7","  -89",",,7",,,,,"  -72",",,7,1800",,,,,,,,
"USC00500707","2018-02-25","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -61",",,7"," -217",",,7",,,,,"  -67",",,7,1800",,,,,,,,
"USC00500707","2018-02-26","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -28",",,7","  -83",",,7",,,,,"  -44",",,7,1800",,,,,,,,
"USC00500707","2018-02-27","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -44",",,7"," -128",",,7",,,,," -100",",,7,1800",,,,,,,,
"USC00500707","2018-02-28","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -67",",,7"," -261",",,7",,,,,"  -83",",,7,1800",,,,,,,,
"USC00500707","2018-03-01","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -72",",,7"," -144",",,7",,,,," -100",",,7,1800",,,,,,,,
"USC00500707","2018-03-02","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -39",",,7"," -183",",,7",,,,,"  -61",",,7,1800",,,,,,,,
"USC00500707","2018-03-03","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -33",",,7","  -89",",,7",,,,,"  -50",",,7,1800",,,,,,,,
"USC00500707","2018-03-04","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -44",",,7","  -94",",,7",,,,,"  -78",",,7,1800",,,,,,,,
"USC00500707","2018-03-05","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -50",",,7"," -161",",,7",,,,,"  -61",",,7,1800",,,,,,,,
"USC00500707","2018-03-06","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -28",",,7"," -183",",,7",,,,,"  -39",",,7,1800",,,,,,,,
"USC00500707","2018-03-07","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"  -39",",,7"," -144",",,7",,,,,"  -50",",,7,1800",,,,,,,,
"USC00500707","2018-03-08","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"   33",",,7"," -133",",,7",,,,,"   11",",,7,1800",,,,,,,,
"USC00500707","2018-03-09","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"   33",",,7","   -6",",,7",,,,,"    6",",,7,1800",,,,,,,,
"USC00500707","2018-03-10","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"   39",",,7","  -33",",,7",,,,,"   11",",,7,1800",,,,,,,,
"USC00500707","2018-03-11","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"   11",",,7","  -94",",,7",,,,,"  -33",",,7,1800",,,,,,,,
"USC00500707","2018-03-12","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"   44",",,7","  -56",",,7",,,,,"   33",",,7,1800",,,,,,,,
"USC00500707","2018-03-13","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"   39",",,7","  -33",",,7",,,,,"   22",",,7,1800",,,,,,,,
"USC00500707","2018-03-14","61.5632","-149.1542","38.7","BEN S FARM, AK US",,,,,,,"   22",",,7","  -11",",,7",,,,,"    0",",,7,1800",,,,,,,,
