"USC00132110","2018-07-02","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  289",",,7","  139",",,7",,,,,,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-03","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  306",",,7","  178",",,7",,,,,,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-04","43.3043","-91.7952","262.1","DECORAH, IA US","   53",",,7,1600","    0",",,7,1600","    0",",,7,1600","  333",",,7","  206",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-05","43.3043","-91.7952","262.1","DECORAH, IA US","   56",",,7,1600","    0",",,7,1600","    0",",,7,1600","  300",",,7","  200",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-06","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  278",",,7","  139",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-07","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  267",",,7","  144",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-08","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  283",",,7","  144",",,7",,,,,,,,,"  283",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-09","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  311",",,7","  156",",,7",,,,,,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-10","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  317",",,7","  167",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-11","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  306",",,7","  156",",,7",,,,,,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-12","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  328",",,7","  217",",,7",,,,,,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-13","43.3043","-91.7952","262.1","DECORAH, IA US","   69",",,7,1600","    0",",,7,1600","    0",",,7,1600","  328",",,7","  211",",,7",,,,,,,,,"  283",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-14","43.3043","-91.7952","262.1","DECORAH, IA US","  417",",,7,1600","    0",",,7,1600","    0",",,7,1600","  283",",,7","  194",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-15","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  306",",,7","  200",",,7",,,,,,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-16","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  300",",,7","  200",",,7",,,,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-17","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  272",",,7","  150",",,7",,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-18","43.3043","-91.7952","262.1","DECORAH, IA US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  278",",,7","  128",",,7",,,,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132110","2018-07-19","43.3043","-91.7952","262.1","DECORAH, IA US","   10",",,7,1600","    0",",,7,1600","    0",",,7,1600","  278",",,7","  183",",,7",,,,,,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
