"USC00051996","2018-07-07","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  339",",,7","  172",",,7","   18",",,7",,,,,"  183",",,7,0630","  135",",,7","  130",",,7",,,,,,,,,,
"USC00051996","2018-07-08","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  367",",,7","  183",",,7","    9",",,7",,,,,"  200",",,7,0630","  225",",,7","  134",",,7",,,,,,,,,,
"USC00051996","2018-07-09","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  378",",,7","  156",",,7","   13",",,7",,,,,"  161",",,7,0630","  180",",,7","  156",",,7",,,,,,,,,,
"USC00051996","2018-07-10","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  361",",,7","  161",",,7","   22",",,7",,,,,"  200",",,7,0630","  180",",,7","  152",",,7",,,,,,,,,,
"USC00051996","2018-07-11","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  367",",,7","  178",",,7","   22",",,7",,,,,"  194",",,7,0630","  166",",,7","  152",",,7",,,,,,,,,,
"USC00051996","2018-07-12","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  378",",,7","  183",",,7","   22",",,7",,,,,"  189",",,7,0630","  180",",,7","  143",",,7",,,,,,,,,,
"USC00051996","2018-07-13","40.86","-102.803","1130.5","CROOK, CO US","   79",",,7,0630","    0",",,7","    0",",,7","  350",",,7","  167",",,7","   18",",,7",,,,,"  183",",,7,0630","  270",",,7","  192",",,7",,,,,,,,,,
"USC00051996","2018-07-14","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  317",",,7","  183",",,7","   22",",,7",,,,,"  211",",,7,0630","  180",",,7","   80",",,7",,,,,,,,,,
"USC00051996","2018-07-15","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  344",",,7","  167",",,7","   18",",,7",,,,,"  200",",,7,0630","   90",",,7","   89",",,7",,,,,,,,,,
"USC00051996","2018-07-16","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  272",",,7","  150",",,7","   13",",,7",,,,,"  172",",,7,0630","   45",",,7","  134",",,7",,,,,,,,,,
"USC00051996","2018-07-17","40.86","-102.803","1130.5","CROOK, CO US","  241",",,7,0630","    0",",,7","    0",",,7","  333",",,7","  150",",,7","   18",",,7",,,,,"  161",",,7,0630","   15",",,7","  268",",,7",,,,,,,,,,
"USC00051996","2018-07-18","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  300",",,7","  161",",,7","   45",",,7",,,,,"  178",",,7,0630","   45",",,7","  130",",,7",,,,,,,,,,
"USC00051996","2018-07-19","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  333",",,7","  144",",,7","   22",",,7",,,,,"  156",",,7,0630","   45",",,7","  130",",,7",,,,,,,,,,
"USC00051996","2018-07-20","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  356",",,7","  156",",,7","   36",",,7",,,,,"  189",",,7,0630","   45",",,7","   85",",,7",,,,,,,,,,
"USC00051996","2018-07-21","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  350",",,7","  189",",,7","   45",",,7",,,,,"  211",",,7,0630","   90",",,7","  107",",,7",,,,,,,,,,
"USC00051996","2018-07-22","40.86","-102.803","1130.5","CROOK, CO US","   61",",,7,0630","    0",",,7","    0",",,7","  339",",,7","  178",",,7","    0",",,7",,,,,"  183",",,7,0630","  225",",,7","  188",",,7",,,,,,,,,,
"USC00051996","2018-07-23","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  344",",,7","  183",",,7","   54",",,7",,,,,"  211",",,7,0630","  360",",,7","  143",",,7",,,,,,,,,,
"USC00051996","2018-07-24","40.86","-102.803","1130.5","CROOK, CO US","    0","T,,7,0630","    0",",,7","    0",",,7","  261",",,7","  161",",,7","   13",",,7",,,,,"  172",",,7,0630","   45",",,7","  116",",,7",,,,,,,,,,
"USC00051996","2018-07-25","40.86","-102.803","1130.5","CROOK, CO US","    0",",,7,0630","    0",",,7","    0",",,7","  344",",,7","  156",",,7","   18",",,7",,,,,"  172",",,7,0630","  135",",,7","   98",",,7",,,,,,,,,,
"USC00051996","2018-07-26","40.86","-102.803","1130.5","CROOK, CO US","   30",",,7,0630","    0",",,7","    0",",,7","  311",",,7","  156",",,7","   13",",,7",,,,,"  167",",,7,0630","   45",",,7","  152",",,7",,,,,,,,,,
