"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0006J01S","2018-07-06","40.53","-106.78","2560.3","DRY LAKE, CO US","    0",",,T","    0",",,T","  268",",,T","  103",",,T","  117",",,T","    4",",,T","  182",",,T","  152",",,T","    0",",,T","   30",",,T"
"USS0006J01S","2018-07-07","40.53","-106.78","2560.3","DRY LAKE, CO US","   25",",,T","    0",",,T","  286",",,T","  119",",,T","  139",",,T","    5",",,T","  194",",,T","  149",",,T","    0",",,T","   37",",,T"
"USS0006J01S","2018-07-08","40.53","-106.78","2560.3","DRY LAKE, CO US","    0",",,T","    0",",,T","  279",",,T","  121",",,T","  141",",,T","    5",",,T","  186",",,T","  126",",,T","    0",",,T","   36",",,T"
"USS0006J01S","2018-07-09","40.53","-106.78","2560.3","DRY LAKE, CO US","    0",",,T","    0",",,T","  283",",,T","  116",",,T","  150",",,T","    6",",,T","  205",",,T","  154",",,T","    0",",,T","   42",",,T"
"USS0006J01S","2018-07-10","40.53","-106.78","2560.3","DRY LAKE, CO US","    0",",,T","    0",",,T","  273",",,T","  119",",,T","  111",",,T","    6",",,T","  176",",,T","  119",",,T","    0",",,T","   37",",,T"
"USS0006J01S","2018-07-11","40.53","-106.78","2560.3","DRY LAKE, CO US","    0",",,T","    0",",,T","  265",",,T","   97",",,T","  110",",,T","    4",",,T","  158",",,T","   97",",,T","    0",",,T","   38",",,T"
"USS0006J01S","2018-07-12","40.53","-106.78","2560.3","DRY LAKE, CO US","    0",",,T","    0",",,T","  228",",,T","   89",",,T","  162",",,T","    5",",,T","  157",",,T","  127",",,T","    0",",,T","   30",",,T"
"USS0006J01S","2018-07-13","40.53","-106.78","2560.3","DRY LAKE, CO US","    0",",,T","    0",",,T","  260",",,T","  113",",,T","  120",",,T","    4",",,T","  186",",,T","  131",",,T","    0",",,T","   27",",,T"
"USS0006J01S","2018-07-14","40.53","-106.78","2560.3","DRY LAKE, CO US","    0",",,T","    0",",,T","  283",",,T","  118",",,T","  123",",,T","    5",",,T","  188",",,T","  120",",,T","    0",",,T","   39",",,T"
"USS0006J01S","2018-07-15","40.53","-106.78","2560.3","DRY LAKE, CO US","    0",",,T","    0",",,T","  227",",,T","  113",",,T","  129",",,T","    4",",,T","  159",",,T","  129",",,T","    0",",,T","   23",",,T"
"USS0006J01S","2018-07-16","40.53","-106.78","2560.3","DRY LAKE, CO US","    0",",,T","    0",",,T","  261",",,T","  111",",,T","   80",",,T","    4",",,T","  170",",,T","  131",",,T","    0",",,T","   43",",,T"
"USS0006J01S","2018-07-17","40.53","-106.78","2560.3","DRY LAKE, CO US","    0",",,T","    0",",,T","  266",",,T","  115",",,T","  108",",,T","    5",",,T","  176",",,T","  138",",,T","    0",",,T","   37",",,T"
